"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권배후지_코드","상권배후지_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20243","A","골목상권","3110991","삼성중앙역 5번","1320388","641317","679070","120599","237677","330333","312833","184048","134899","169718","261375","266235","266027","250858","106176","189232","196727","203689","210486","206509","165412","148336"
"20243","A","골목상권","3110990","청담역 12번","581216","291520","289696","62705","68420","118048","122697","91425","117921","83443","134352","99857","99137","105557","58870","86045","87622","89446","88451","88669","75130","65853"
"20243","A","골목상권","3110989","대치동아우편취급국","6025766","3058682","2967085","1331908","897841","1097607","1188979","841087","668344","1246678","1213243","921499","911374","1083249","649724","888545","900492","909846","918366","913003","777555","717958"
"20243","A","골목상권","3110988","청담역 3번","981456","474253","507204","136578","120306","179035","204653","146605","194280","161865","213828","166109","165725","178631","95300","143110","145892","148972","149295","149739","129464","114982"
"20243","A","골목상권","3110987","영동대교남단","1102939","520774","582165","129705","150621","206305","227252","185451","203603","226436","241648","162377","163830","186434","122214","157621","159554","162847","164908","168688","150339","138981"
"20243","A","골목상권","3110986","삼성중앙역 7번","2672372","1321848","1350525","273060","413969","633562","621185","374711","355884","600472","571041","392688","391445","422926","293801","408216","411869","413211","416629","406196","314953","301298"
"20243","A","골목상권","3110985","청담근린공원","1360711","661938","698773","136763","178251","282746","295526","215595","251830","287893","300849","204852","198484","223046","145589","197642","203780","206155","203769","204784","181056","163525"
"20243","A","골목상권","3110984","포이초등학교(개포목련어린이공원)","1992609","952591","1040018","338740","247612","358180","354359","325630","368088","582859","437588","230234","213384","282144","246399","292879","283962","287782","287149","283478","273725","283636"
"20243","A","골목상권","3110983","국립국악고등학교","1794015","847161","946855","302161","234927","291109","320248","316830","328740","462227","365623","222208","221930","292308","229720","263475","257309","262526","261517","260533","243163","245491"
"20243","A","골목상권","3110982","강남구보훈회관","2364643","1144523","1220120","513323","263494","395921","525775","332826","333306","675473","511733","274589","274077","336504","292267","341080","341923","342405","344430","341060","325902","327845"
"20243","A","골목상권","3110981","국악고교사거리","2768083","1347083","1421000","431042","371340","510761","507849","461036","486057","722617","588618","349753","333306","432109","341679","404884","400920","405976","405884","402089","371320","377008"
"20243","A","골목상권","3110980","개포지구대옆","1569780","747994","821785","240037","205933","259860","284110","279253","300588","399459","328893","198623","197117","250652","195035","229361","227247","231164","229608","229776","209390","213232"
"20243","A","골목상권","3110979","청담초등학교","1405333","637602","767731","197516","209674","261758","282452","214160","239773","270746","299980","223743","224766","240014","146085","197122","207223","208627","212295","215408","196052","168608"
"20243","A","골목상권","3110978","도곡2동주민센터(대치중학교)","515311","256664","258648","56488","75886","98430","96084","86813","101608","84378","110745","89527","85810","93135","51718","78676","79186","80770","79454","81138","60238","55846"
"20243","A","골목상권","3110977","논현로18길","1539313","756610","782703","209638","218984","284572","284718","266516","274885","354895","320785","212548","208366","259252","183467","223689","226623","229932","229754","228477","201187","199654"
"20243","A","골목상권","3110976","언북초등학교","3295519","1515808","1779711","429754","513779","668958","703054","478060","501915","732115","709548","496095","469460","527722","360579","469516","485133","489160","496183","498950","451946","404630"
"20243","A","골목상권","3110975","매봉역 1번","1175993","541707","634285","153131","165463","204877","204716","196888","250919","213199","251488","190024","186634","214914","119733","174008","175143","177949","176886","179760","150465","141781"
"20243","A","골목상권","3110974","언주중학교","2614826","1297675","1317152","490692","373096","482944","553166","363649","351279","643613","565387","358108","347539","399313","300866","391498","393224","392992","396462","388943","328274","323434"
"20243","A","골목상권","3110973","강남구청역 4번","5285850","2510030","2775821","849324","764154","1047486","1136772","751717","736398","1111337","1114572","791737","790453","901318","576435","784040","797261","802738","811688","803446","671117","615559"
"20243","A","골목상권","3110972","강남세브란스병원미래의학연구센터","2673992","1274335","1399657","451093","403325","490655","539540","387470","401908","603690","602337","398141","377655","402464","289705","399237","401852","405417","403526","398530","331078","334352"
"20243","A","골목상권","3110971","선정릉역 4번","4251179","2143156","2108023","237998","828416","1146432","911424","559608","567302","824824","929017","704024","681595","695739","415979","660366","664096","667004","669598","656320","481924","451870"
"20243","A","골목상권","3110970","학동초등학교","2316068","1147743","1168324","232452","424858","568850","490587","294995","304326","459992","489442","367037","365849","392867","240882","355897","357222","358931","362158","355797","271379","254682"
"20243","A","골목상권","3110969","베르사이유1아파트","3456022","1769187","1686834","265895","732774","914800","779865","430774","331913","626577","786766","596293","587838","537552","320996","545894","557036","556379","560673","539896","358226","337918"
"20243","A","골목상권","3110968","강남구청역 2번","3046167","1526986","1519181","328767","529448","744631","660140","402985","380197","559969","620136","499762","505598","547266","313436","466312","472499","475554","481420","472582","355248","322551"
"20243","A","골목상권","3110967","역삼역 8번","3380157","1769599","1610558","153518","717631","1015312","737396","412153","344145","611085","734944","600201","567945","551792","314187","523790","532701","533783","537134","522789","364048","365912"
"20243","A","골목상권","3110966","논현2동주민센터","4618102","2267820","2350282","383710","824290","1171255","1022768","610429","605650","734576","938049","817718","821688","863127","442946","702213","722909","728999","739512","729068","538454","456948"
"20243","A","골목상권","3110965","언주역 6번","2971553","1515116","1456438","154065","618970","892037","632718","356279","317485","567900","648887","501367","482993","484106","286303","454070","459013","461458","464337","453773","337833","341071"
"20243","A","골목상권","3110964","싸리고개근린공원","1891066","890978","1000089","415081","220129","297121","374441","264635","319661","470985","397378","245564","251366","300458","225315","275487","276480","278648","277697","276619","253853","252283"
"20243","A","골목상권","3110963","역삼월드메르디앙아파트","2907338","1452876","1454461","361219","488507","642004","611014","395006","409588","656582","623110","423787","418499","465416","319945","437100","437654","440010","440353","435515","357762","358944"
"20243","A","골목상권","3110962","도산공원북측","1501039","691674","809364","139203","343538","355010","303639","180956","178693","180671","254754","288367","297730","329418","150100","207436","216724","221280","227826","242979","217797","166995"
"20243","A","골목상권","3110961","언주역 3번","4875368","2436535","2438833","608593","817254","1092785","1050644","640476","665616","1116820","1051540","707825","700379","762931","535876","729368","741111","742771","746337","735661","605555","574566"
