"기준_년분기_코드","행정동_코드","행정동_코드_명","총_상주인구_수","남성_상주인구_수","여성_상주인구_수","연령대_10_상주인구_수","연령대_20_상주인구_수","연령대_30_상주인구_수","연령대_40_상주인구_수","연령대_50_상주인구_수","연령대_60_이상_상주인구_수","남성연령대_10_상주인구_수","남성연령대_20_상주인구_수","남성연령대_30_상주인구_수","남성연령대_40_상주인구_수","남성연령대_50_상주인구_수","남성연령대_60_이상_상주인구_수","여성연령대_10_상주인구_수","여성연령대_20_상주인구_수","여성연령대_30_상주인구_수","여성연령대_40_상주인구_수","여성연령대_50_상주인구_수","여성연령대_60_이상_상주인구_수","총_가구_수","아파트_가구_수","비_아파트_가구_수"
"20241","11440655","서강동","24556","11694","12862","3262","4707","4051","3790","3723","5023","1689","2198","1925","1859","1775","2248","1573","2509","2126","1931","1948","2775","12147","0","12147"
"20241","11440630","신수동","22046","10753","11293","3231","3303","3353","3486","3769","4904","1676","1715","1632","1655","1871","2204","1555","1588","1721","1831","1898","2700","9989","0","9989"
"20241","11440610","염리동","16719","7963","8756","2922","2412","2746","3054","2505","3080","1465","1091","1321","1477","1269","1340","1457","1321","1425","1577","1236","1740","7762","0","7762"
"20241","11440600","대흥동","14719","7124","7595","1471","3656","2555","2017","2108","2912","764","1618","1311","1011","1077","1343","707","2038","1244","1006","1031","1569","8823","0","8823"
"20241","11440590","용강동","21098","9951","11147","3985","1997","3386","4218","3157","4355","1980","909","1533","1990","1605","1934","2005","1088","1853","2228","1552","2421","9236","0","9236"
"20241","11440585","도화동","20443","9697","10746","2696","2579","3498","2876","3292","5502","1398","1207","1717","1414","1534","2427","1298","1372","1781","1462","1758","3075","9219","0","9219"
"20241","11440565","공덕동","36426","16993","19433","4002","5749","6487","4980","6129","9079","2074","2349","3100","2501","2951","4018","1928","3400","3387","2479","3178","5061","18559","0","18559"
"20241","11440555","아현동","28335","13175","15160","4932","3170","5561","4986","4207","5479","2368","1350","2486","2506","2003","2462","2564","1820","3075","2480","2204","3017","11924","0","11924"
"20241","11410720","북가좌2동","30673","14859","15814","3326","4272","4121","4325","5190","9439","1717","2125","2161","2184","2476","4196","1609","2147","1960","2141","2714","5243","14579","0","14579"
"20241","11410710","북가좌1동","17563","8389","9174","3067","1862","2117","2988","3001","4528","1608","899","980","1408","1495","1999","1459","963","1137","1580","1506","2529","6782","0","6782"
"20241","11410700","남가좌2동","29083","14033","15050","4681","4083","4081","4720","4487","7031","2367","1986","1979","2379","2203","3119","2314","2097","2102","2341","2284","3912","13349","0","13349"
"20241","11410690","남가좌1동","16699","7994","8705","3810","1559","2235","3430","2364","3301","1914","728","970","1742","1171","1469","1896","831","1265","1688","1193","1832","6161","0","6161"
"20241","11410685","홍은2동","28505","13661","14844","3665","4137","3981","4039","4803","7880","1842","2036","2064","1977","2303","3439","1823","2101","1917","2062","2500","4441","13166","0","13166"
"20241","11410660","홍은1동","22158","10677","11481","2755","2645","2973","3146","3932","6707","1378","1319","1494","1595","1908","2983","1377","1326","1479","1551","2024","3724","9694","0","9694"
"20241","11410655","홍제2동","13186","6166","7020","1523","1559","1871","1680","2414","4139","786","740","927","801","1119","1793","737","819","944","879","1295","2346","5752","0","5752"
"20241","11410640","홍제3동","17665","8453","9212","2103","2224","2424","2312","3090","5512","1077","1108","1198","1173","1508","2389","1026","1116","1226","1139","1582","3123","7996","0","7996"
"20241","11410620","홍제1동","24704","11553","13151","3208","3100","3607","3586","4205","6998","1566","1502","1708","1740","1984","3053","1642","1598","1899","1846","2221","3945","11038","0","11038"
"20241","11410615","연희동","33724","16100","17624","3331","7365","5355","4424","4927","8322","1671","3700","2674","2130","2314","3611","1660","3665","2681","2294","2613","4711","18420","0","18420"
"20241","11410585","신촌동","20135","8693","11442","1336","8441","3650","1859","1895","2954","638","3121","1798","896","924","1316","698","5320","1852","963","971","1638","14750","0","14750"
"20241","11410565","충현동","19682","9454","10228","2309","3004","3356","2797","3158","5058","1143","1369","1646","1413","1560","2323","1166","1635","1710","1384","1598","2735","10070","0","10070"
"20241","11410555","북아현동","15401","7379","8022","2242","1925","2786","2525","2474","3449","1157","851","1325","1302","1197","1547","1085","1074","1461","1223","1277","1902","7031","0","7031"
"20241","11410520","천연동","16547","7796","8751","2273","1936","2301","2399","2915","4723","1130","932","1103","1149","1427","2055","1143","1004","1198","1250","1488","2668","7609","0","7609"
"20241","11380690","진관동","54368","25288","29080","10415","6706","6109","9196","9113","12829","5374","2925","2553","4158","4500","5778","5041","3781","3556","5038","4613","7051","21360","0","21360"
"20241","11380650","수색동","20440","9936","10504","3213","2561","3587","2992","3554","4533","1616","1289","1750","1521","1717","2043","1597","1272","1837","1471","1837","2490","8249","0","8249"
"20241","11380640","증산동","18240","8840","9400","2403","2357","2626","2570","3089","5195","1238","1129","1287","1288","1522","2376","1165","1228","1339","1282","1567","2819","7933","0","7933"
"20241","11380632","신사2동","18907","9370","9537","2190","2440","2592","2704","3220","5761","1191","1269","1334","1379","1573","2624","999","1171","1258","1325","1647","3137","8700","0","8700"
"20241","11380631","신사1동","26462","12698","13764","2997","3592","3776","3864","4436","7797","1530","1796","1915","1930","2094","3433","1467","1796","1861","1934","2342","4364","12059","0","12059"
"20241","11380625","역촌동","43767","20483","23284","4868","5864","5966","6675","7550","12844","2439","2804","2897","3284","3534","5525","2429","3060","3069","3391","4016","7319","20617","0","20617"
"20241","11380600","응암3동","23429","11287","12142","1971","3287","3255","3038","3863","8015","1007","1608","1710","1566","1944","3452","964","1679","1545","1472","1919","4563","12504","0","12504"
"20241","11380590","응암2동","27329","13188","14141","5321","2477","4191","5549","3913","5878","2764","1222","1924","2764","1945","2569","2557","1255","2267","2785","1968","3309","11014","0","11014"
"20241","11380580","응암1동","32659","15258","17401","4871","4200","5235","5463","5059","7831","2500","1812","2497","2671","2457","3321","2371","2388","2738","2792","2602","4510","15086","0","15086"
"20241","11380570","대조동","27359","12627","14732","2350","5092","4895","3556","4097","7369","1168","2033","2437","1772","1972","3245","1182","3059","2458","1784","2125","4124","15341","0","15341"
"20241","11380560","구산동","31429","15279","16150","3813","4234","3793","4530","5645","9414","1895","1984","1896","2313","2740","4451","1918","2250","1897","2217","2905","4963","13477","0","13477"
"20241","11380552","갈현2동","27415","12947","14468","3291","3884","3568","4064","4876","7732","1668","1830","1798","1990","2289","3372","1623","2054","1770","2074","2587","4360","12523","0","12523"
"20241","11380551","갈현1동","14470","7022","7448","1417","2099","2044","1968","2507","4435","780","1002","1088","993","1198","1961","637","1097","956","975","1309","2474","7340","0","7340"
"20241","11380530","불광2동","26600","12782","13818","2240","3809","3761","3318","4614","8858","1149","1840","1946","1713","2193","3941","1091","1969","1815","1605","2421","4917","13965","0","13965"
"20241","11380520","불광1동","37509","17625","19884","4225","4651","5222","5340","6443","11628","2198","2193","2571","2609","3033","5021","2027","2458","2651","2731","3410","6607","17726","0","17726"
"20241","11380510","녹번동","36092","16943","19149","4214","4495","5670","5379","5807","10527","2055","2091","2752","2745","2767","4533","2159","2404","2918","2634","3040","5994","17617","0","17617"
"20241","11350720","상계10동","18184","8356","9828","2697","2279","2871","2783","3188","4366","1366","1065","1371","1291","1420","1843","1331","1214","1500","1492","1768","2523","7648","0","7648"
"20241","11350710","상계9동","19664","9212","10452","2759","2386","2669","2975","3517","5358","1424","1221","1335","1386","1595","2251","1335","1165","1334","1589","1922","3107","8358","0","8358"
"20241","11350700","상계8동","21848","10388","11460","3644","2362","4739","3591","3102","4410","1839","1172","2348","1737","1452","1840","1805","1190","2391","1854","1650","2570","9129","0","9129"
"20241","11350695","상계6?7동","31400","14467","16933","4531","4011","4657","4833","5511","7857","2328","1908","2248","2223","2475","3285","2203","2103","2409","2610","3036","4572","13887","0","13887"
"20241","11350670","상계5동","22979","11152","11827","2533","2909","2567","2991","4369","7610","1298","1503","1383","1484","2114","3370","1235","1406","1184","1507","2255","4240","10900","0","10900"
"20241","11350665","상계3?4동","27489","13675","13814","3585","3100","2909","3876","4953","9066","1887","1634","1567","1965","2469","4153","1698","1466","1342","1911","2484","4913","12412","0","12412"
"20241","11350640","상계2동","19105","9426","9679","2261","2910","2133","2514","3737","5550","1105","1496","1122","1253","1834","2616","1156","1414","1011","1261","1903","2934","8558","0","8558"
"20241","11350630","상계1동","36834","17688","19146","4724","4544","4401","5069","6715","11381","2412","2270","2211","2455","3143","5197","2312","2274","2190","2614","3572","6184","15534","0","15534"
"20241","11350625","중계2?3동","32502","14828","17674","4195","3658","3820","4805","5565","10459","2088","1801","1884","2319","2622","4114","2107","1857","1936","2486","2943","6345","14980","0","14980"
"20241","11350624","중계4동","19114","9151","9963","2800","2288","1812","2878","3591","5745","1472","1192","916","1357","1778","2436","1328","1096","896","1521","1813","3309","8209","0","8209"
"20241","11350621","중계1동","26318","12840","13478","6900","2811","1858","5725","4881","4143","3691","1467","829","2470","2516","1867","3209","1344","1029","3255","2365","2276","8923","0","8923"
"20241","11350619","중계본동","23040","11163","11877","5334","2899","1645","4258","4637","4267","2719","1456","803","1845","2324","2016","2615","1443","842","2413","2313","2251","8133","0","8133"
"20241","11350612","하계2동","21306","10129","11177","3682","2596","2462","3461","3825","5280","1905","1356","1168","1602","1825","2273","1777","1240","1294","1859","2000","3007","8207","0","8207"
"20241","11350611","하계1동","26128","12492","13636","3719","4532","2631","3348","4814","7084","2010","2414","1350","1483","2327","2908","1709","2118","1281","1865","2487","4176","12129","0","12129"
"20241","11350600","공릉2동","41435","20163","21272","7053","6862","5438","6599","6387","9096","3643","3362","2693","3179","3130","4156","3410","3500","2745","3420","3257","4940","17741","0","17741"
"20241","11350595","공릉1동","35959","17381","18578","3930","6593","4943","4951","5445","10097","2028","3169","2510","2495","2673","4506","1902","3424","2433","2456","2772","5591","18517","0","18517"
"20241","11350580","월계3동","28721","13754","14967","3604","3167","4255","4140","4550","9005","1901","1564","2158","2094","2172","3865","1703","1603","2097","2046","2378","5140","12872","0","12872"
"20241","11350570","월계2동","25485","12230","13255","3245","2758","2828","3747","4300","8607","1680","1420","1408","1897","2107","3718","1565","1338","1420","1850","2193","4889","11694","0","11694"
"20241","11350560","월계1동","20526","10528","9998","2380","3591","2369","2836","3322","6028","1259","2094","1290","1441","1677","2767","1121","1497","1079","1395","1645","3261","9969","0","9969"
"20241","11320710","방학3동","26077","12624","13453","4026","2742","2845","3723","4468","8273","2182","1483","1465","1778","2040","3676","1844","1259","1380","1945","2428","4597","9923","0","9923"
"20241","11320700","방학2동","18535","9360","9175","1901","2134","1972","2338","3524","6666","986","1159","1103","1212","1791","3109","915","975","869","1126","1733","3557","9126","0","9126"
"20241","11320690","방학1동","27745","13722","14023","3234","3491","3050","3788","5097","9085","1657","1718","1592","1916","2548","4291","1577","1773","1458","1872","2549","4794","12911","0","12911"
"20241","11320681","쌍문4동","18061","8536","9525","2733","2180","2113","2651","3212","5172","1440","1107","996","1249","1435","2309","1293","1073","1117","1402","1777","2863","7093","0","7093"
"20241","11320680","쌍문3동","16449","7872","8577","1590","2375","2361","2240","2788","5095","791","1114","1214","1151","1332","2270","799","1261","1147","1089","1456","2825","8192","0","8192"
"20241","11320670","쌍문2동","17905","8522","9383","1919","2161","2304","2455","3145","5921","1019","1072","1206","1250","1458","2517","900","1089","1098","1205","1687","3404","8451","0","8451"
"20241","11320660","쌍문1동","20484","9807","10677","2281","2632","2371","2743","3678","6779","1143","1198","1234","1400","1792","3040","1138","1434","1137","1343","1886","3739","9257","0","9257"
