"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20261","11","서울시","CS100002","중식음식점","280737726969","7917556","202692442179","78045284790","33906225743","38981185489","38551279945","43036362203","48217388799","43226738618","34818546172","5714713974","2586797748","104267121545","33849673368","104951167256","29368253078","132080783930","85098468865","1333375601","30041736939","54318569098","48232428310","46404512196","36848630671","5913019","2004537","1025709","1164503","1130396","1241150","1351261","1089984","914553","117458","103758","3693212","1157716","2443610","401802","4172803","2822749","79419","1074100","1671890","1502896","1498618","1168714"
"20261","11","서울시","CS100001","한식음식점","3896747050196","99463741","2829265713901","1067481336295","498965676456","546366583531","524841293371","586527526802","672564633741","625854036806","441627299489","133020192333","75587902513","1140562558097","384878983820","1571398733184","591298680249","1922212949230","1178576594285","11059821605","350450302238","718753134168","611564588024","686813572217","722147356149","75685514","23778227","14260865","14972775","14102684","15437390","16911800","13554927","10223300","2618010","3269210","42491927","11857819","30665396","8561379","52960307","35305054","490956","10532420","19842192","16976397","19586489","20836768"
"20254","11","서울시","CS300043","전자상거래업","34861443144","683502","25225674782","9635768362","6701498199","3961462322","5354853996","3647215995","5560644270","5394427966","4241340396","471053292","1863643020","9630568835","13103936020","8380932319","1411309658","13207160279","16769820812","435654662","6911075446","8309289534","5409128119","6095542071","2814110316","435195","248307","66988","76789","98123","87268","106027","149845","98462","5660","20731","168990","231484","225243","31394","261099","396062","25513","214666","170648","126105","69587","50570"
"20254","11","서울시","CS300036","조명용품","420291531027","3999290","388789910733","31501620294","90044021711","70955038377","80070437065","73351012294","74369401286","24933818794","6567801500","725988775","115200840618","131838707054","139539889307","32756106126","229999147","219491507464","88741726957","22896165","4312198888","32089256933","61751108377","101264920562","108793208743","3409834","589456","729087","658935","715855","644762","661195","465897","123559","19504","988925","1232836","1294802","391893","71330","2233769","915800","6788","134942","370576","489989","837862","1309575"
"20254","11","서울시","CS300035","인테리어","66896116715","846742","58023819524","8872297191","13259388410","12240205008","12479811729","9809635334","10234779043","7600213096","1272084095","451730599","20663106701","20149022484","19193146425","6275914990","163195516","30905153472","22328089938","12691062","973922577","5534293859","10515085527","12136612716","24060822712","679740","167002","132419","125291","143108","140162","138760","125750","41252","2099","214131","258787","269623","101258","844","404116","322547","1044","31396","82818","104085","171962","335385"
"20254","11","서울시","CS300033","철물점","69443241343","1307313","58725028668","10718212675","12338516458","13728559206","12198980195","10085105554","10373867255","9214375233","1503837442","35937562","16308167369","20925147194","22124184196","9952056279","97748743","33271213406","23141503904","8442950","1121744445","6918335005","10088175726","15049772418","23226333121","1099395","207918","228472","211835","233417","210379","215292","163342","44576","700","371634","410185","382101","141902","791","721422","304668","691","33118","149128","165434","283597","394166"
"20254","11","서울시","CS300032","가전제품","279541171825","538922","168859954570","110681217255","34917067909","28562790494","35843866395","31227913136","38308316636","57147105965","53534111290","47657556","15256486674","68705889613","106305560689","87817630027","1407947266","147983517220","123531812673","339080320","11811885705","54951311056","60093049491","70912953445","73407049880","337775","201147","67527","64062","73048","65074","68064","99265","101882","17","31306","139362","197803","166957","3477","304965","217703","1000","29963","108376","110145","115917","157274"
"20254","11","서울시","CS300031","가구","143194533275","275565","95453104352","47741428923","18310088188","17222149075","17312902478","19862074206","22745890405","25505780037","22235648886","2972435","12226419564","39110332685","63452036326","28014500198","388272067","60743144863","72546822105","12821768","5072168095","24730170158","26687423897","33073797560","43740266127","210856","64709","42428","39741","43960","43334","41393","36745","27964","23","43330","84377","109535","37723","577","111161","136077","201","10349","42685","51652","63443","78954"
"20254","11","서울시","CS300029","애완동물","12166659530","260864","8325126453","3841533078","1769085108","2048270804","1507809740","1515515637","1484445164","2179706953","1661826125","578413959","550283439","2789837172","3800115912","3017007919","1431001130","4183248969","7688790864","57538914","1225171998","3234238798","2322106668","2237591728","2796385371","184416","76449","36438","35065","38792","36843","37278","44234","32215","3905","15297","66819","86106","76770","11968","98387","160481","1337","23567","43190","43214","65308","82250"
"20254","11","서울시","CS300028","화초","72860677488","1336996","57432760349","15427917138","11083875812","10331656623","13324159558","10313621414","12379446943","9818146178","5609770960","1077818540","13393661584","19457071589","21974857653","15055170403","1902097719","22970358783","26675441986","229628213","6013151653","10674783811","8827296232","10718367246","13182596480","1012567","324428","170169","185820","231027","188490","237063","210633","113796","14973","183114","371870","390365","347808","28866","498294","647554","15009","220180","281104","204245","214427","210887"
"20254","11","서울시","CS300027","섬유제품","32844078440","354963","26521194637","6322883803","6767026947","4364213939","6186770284","4831507241","4371676226","4174829284","2148054519","69414777","4757589027","8381410378","13893692655","5601663722","140307881","10277780266","17478182992","10725846","790774052","2551675948","3732244908","7352373552","13318168947","277991","76972","55587","51360","55446","59315","56283","50811","26161","428","45797","110398","142367","55333","640","124767","210628","506","13436","29446","35246","97892","158878"
"20254","11","서울시","CS300026","완구","31916345438","1601543","21488597034","10427748404","3625598235","4095646958","5301102574","4045777646","4420471621","6422848683","4004899721","15447321","1336980095","7708243389","11762206538","10445491296","647976799","18659638034","12419153162","663853570","7136231615","8426817791","7201311355","3851493252","3799083610","939366","662177","156737","152278","202593","180167","247591","384281","277896","1387","42337","303790","557363","672322","24344","572351","1026425","80895","675922","424761","255863","104450","56886"
"20254","11","서울시","CS300025","자전거 및 기타운송장비","21616173260","181210","14597397614","7018775646","2054754050","1823379198","5177287690","2780580301","2761396375","4316424472","2702351174","0","1609312429","5759269086","9009732333","5236151446","1707966","16333803365","3759458923","95601616","624791140","1565477241","8748090121","5798450812","3260851353","120488","60722","22223","18359","28844","27496","23566","39644","21078","0","16741","52468","75271","36627","103","128913","43319","2576","7249","20392","50473","39160","52370"
