"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20231","R","전통시장","3130211","신정2동 골목시장(오목교중앙시장)","517621","239457","278164","112008","60960","56896","87962","84390","115407","136285","101420","63190","64101","90337","62288","72071","72141","70563","68185","70341","80978","83343"
"20231","R","전통시장","3130210","목2동시장","487187","227810","259378","51880","81479","104866","75457","68360","105146","121009","95504","55047","57387","92881","65357","67623","67875","68251","67550","69097","73503","73290"
"20231","R","전통시장","3130209","목사랑시장(목4동시장)","322008","153859","168149","81217","33720","34226","52795","53341","66707","90555","67697","35705","35158","50575","42316","45221","45436","45546","45143","44952","47258","48454"
"20231","R","전통시장","3130208","목동깨비시장(목3동시장)","358223","154649","203574","40817","55276","69291","53003","54526","85311","82460","67577","45037","47456","67881","47812","50135","50448","50761","50665","50844","52973","52397"
"20231","R","전통시장","3130207","신정1동 골목시장(신정제일시장)","106962","50918","56043","21237","12295","15229","18695","16725","22779","15122","21225","17585","17650","23368","12012","14917","14824","15189","15117","15546","16150","15220"
"20231","R","전통시장","3130206","신정3동 골목시장","46093","21735","24359","9330","5652","5837","7639","7284","10351","7504","8401","6532","7399","10423","5836","6559","6639","6700","6773","6873","6565","5986"
"20231","R","전통시장","3130205","신곡종합시장(신월6동 골목시장)","40722","18585","22136","6782","4002","6443","6586","6353","10556","9323","7856","4860","5184","7768","5731","5734","5699","5726","5744","5716","6059","6043"
"20231","R","전통시장","3130204","경창시장","237232","109635","127597","49843","19191","31035","42153","34007","61005","64935","46382","25977","27343","40588","32007","33382","32784","33709","33338","33653","34682","35681"
"20231","R","전통시장","3130203","서서울 골목형상점가","80802","38026","42776","9361","8881","13325","12116","12858","24260","19685","14819","9362","10302","15455","11181","11170","10931","11147","11215","11177","12472","12690"
"20231","R","전통시장","3130202","신영시장","153459","71623","81836","19428","16662","22210","22523","26413","46223","33270","27763","19272","21902","30841","20411","21420","20882","21457","21374","21649","23379","23294"
"20231","R","전통시장","3130201","월정로시장","229575","109774","119804","28133","22637","32265","35612","39879","71052","67605","46943","24425","24592","35424","30587","32206","31950","31990","32088","31950","33843","35549"
"20231","R","전통시장","3130200","신월7동 골목시장(약수시장, 우성상가)","63181","29530","33650","7616","5628","8041","9879","10742","21274","10058","10454","8629","10316","15555","8168","8869","8680","8857","8747","8959","9531","9539"
"20231","R","전통시장","3130199","신월3동 골목시장","315148","161682","153466","43188","35260","46513","44443","55165","90576","90680","67704","36555","34473","47277","38460","44983","44404","43580","43390","42727","46352","49712"
"20231","R","전통시장","3130198","아현시장","289197","128953","160243","54166","35465","46635","44605","42895","65430","61578","60746","39233","41320","52520","33799","41176","42001","42080","42536","42947","40293","38163"
"20231","R","전통시장","3130197","마포시장","77606","37366","40240","7207","12375","16999","14966","13350","12709","8276","16136","15347","15023","16258","6567","12090","12385","12390","12591","12565","8376","7209"
"20231","R","전통시장","3130196","공덕시장","33842","16164","17678","3261","5425","7429","6425","5656","5645","6290","6906","5919","5742","6081","2903","5205","5311","5354","5410","5434","3842","3285"
"20231","R","전통시장","3130195","도화동 상점가","1106985","524226","582760","102858","181529","249114","201406","165179","206898","186245","208760","172076","172621","240203","127081","158800","161322","161449","164524","166741","154341","139809"
"20231","R","전통시장","3130194","용강동 상점가","416419","198811","217608","76943","38187","72113","88827","59947","80403","99227","87422","54192","53269","73209","49102","60380","60485","60747","60946","61060","57292","55509"
"20231","R","전통시장","3130193","신수시장","56393","25450","30944","9837","7123","8344","10358","8697","12034","13153","12051","7387","7235","9719","6849","7997","7932","8086","8012","7986","8031","8349"
"20231","R","전통시장","3130192","동진시장","51283","21886","29396","4171","18383","10825","6628","4975","6300","12855","9396","5866","6572","9939","6654","6770","6865","6970","6913","7236","8469","8059"
"20231","R","전통시장","3130191","홍대 걷고싶은 거리","659670","288423","371248","99723","258326","126949","76837","50105","47730","75404","84315","100772","133843","184308","81030","85286","88005","89685","89751","97055","113966","95923"
"20231","R","전통시장","3130190","홍대소상공인상점가","546014","248758","297257","85500","225386","97010","58132","39799","40189","99785","69598","70289","93795","138789","73759","68530","68780","71153","71085","78965","100698","86805"
"20231","R","전통시장","3130189","서교시장","83673","37337","46336","12994","33156","14870","9431","6547","6675","14290","10959","11155","14911","21676","10682","10580","10664","11018","10971","12058","15166","13215"
"20231","R","전통시장","3130188","합정시장","73265","33226","40039","6889","20232","18166","11595","8273","8111","8716","11542","12613","12993","18711","8691","10197","10734","10536","10881","11515","10338","9062"
"20231","R","전통시장","3130187","영진시장","57243","25834","31410","4475","12831","13968","10483","7584","7902","12303","10834","8457","8729","10531","6390","8377","8576","8562","8624","8616","7663","6826"
"20231","R","전통시장","3130186","망원시장","284324","121085","163238","29885","51633","59772","49689","32693","60651","70105","52183","34572","38577","53480","35406","37905","38469","38951","38904","39563","45694","44838"
"20231","R","전통시장","3130185","망원월드컵시장","199877","86863","113013","27298","29323","35049","36753","29279","42175","47982","36866","24535","26399","38153","25941","27762","27667","27984","27978","28386","30181","29917"
"20231","R","전통시장","3130184","마포농수산물시장","10253","5084","5169","1053","863","1536","2180","1788","2835","399","2184","2119","2449","2470","632","1257","1554","1339","1286","1309","1834","1676"
"20231","R","전통시장","3130183","상암동상점가","1315619","643764","671855","114367","278880","321171","258118","165724","177359","225219","252937","206049","194216","277425","159773","195441","202548","202431","211324","202467","159611","141796"
"20231","R","전통시장","3130182","영천시장","511336","239714","271621","75213","59722","76882","94662","88308","116549","100232","99404","74302","74417","101986","60997","73029","74856","74630","74638","74665","71879","67638"
"20231","R","전통시장","3130181","아현가구거리상점가","2204513","1088593","1115920","209121","329307","478330","475484","343791","368479","390156","491438","366331","389707","361726","205154","346435","350709","351805","360169","344539","229555","221303"
"20231","R","전통시장","3130180","포방터시장","276935","126429","150506","36410","30923","34107","39407","50176","85911","69684","55405","33443","32757","49841","35804","37713","37301","37574","37781","37925","42819","45822"
"20231","R","전통시장","3130179","이화여대 3,5,7길 상점가","946845","299422","647424","89409","440239","148686","95329","80288","92896","211343","189898","132519","134413","170229","108443","136441","138570","138507","138534","138042","132656","124098"
"20231","R","전통시장","3130178","이대 앞 스타트업 상점가","48988","13408","35580","9464","19444","6636","5096","4504","3844","8632","10584","8700","8452","7856","4764","7652","7908","7592","7904","7408","5412","5112"
"20231","R","전통시장","3130177","인왕시장(홍제골목형상점가)","25055","10888","14167","3116","3133","3227","3539","4218","7823","3368","4522","3771","4423","5935","3036","3571","3555","3543","3603","3627","3689","3467"
"20231","R","전통시장","3130176","유진상가","20803","9230","11573","3244","2348","2767","3080","3540","5824","2980","3647","3123","3595","5033","2425","2849","2851","2901","2904","2948","3216","3137"
"20231","R","전통시장","3130175","신촌 상인회(신촌상점가)","90661","41639","49022","13066","39173","14942","8540","6748","8192","11748","16005","14513","15864","22074","10457","12592","12842","13033","12910","13209","14142","11933"
"20231","R","전통시장","3130174","연희사러가","23906","10965","12942","2238","7339","4549","3386","2807","3589","4193","4558","3621","3729","5003","2804","3275","3399","3374","3377","3448","3631","3404"
"20231","R","전통시장","3130173","백련시장","32858","15248","17611","3927","5731","4867","5483","4840","8010","9906","6653","3359","3407","5023","4511","4617","4657","4643","4624","4628","4827","4862"
"20231","R","전통시장","3130172","모래내시장(서중시장)","112230","53037","59193","23387","12763","18045","19403","15124","23507","17461","20998","17436","20082","24752","11501","15724","15610","15450","15829","16344","17502","15770"
"20231","R","전통시장","3130171","불광먹자골목 골목형상점가","328109","142025","186084","30751","45499","49055","49808","57079","95918","81139","62882","37987","41234","61735","43133","45650","46314","46137","46286","46629","49154","47939"
"20231","R","전통시장","3130170","제일시장","85092","37869","47223","6343","13746","14134","12255","14394","24221","11427","15921","13069","14878","20207","9591","11840","12087","12306","12132","12395","12716","11615"
"20231","R","전통시장","3130169","대조시장","659257","292698","366558","52213","113972","115500","89853","104946","182772","179222","131225","70057","73547","109157","96050","91780","93194","93726","92531","94386","98280","95360"
"20231","R","전통시장","3130168","연서시장","149753","69227","80527","15083","23896","22798","20586","22829","44563","29533","27950","20334","20938","30885","20114","20772","20715","21014","21025","21673","23051","21504"
"20231","R","전통시장","3130167","연신내상점가(연빛거리)","1515984","707182","808801","169817","312747","249261","223539","221947","338672","273308","281819","201469","219550","332389","207449","212154","212633","214302","215932","224672","230021","206270"
"20231","R","전통시장","3130166","응암시장(신응암시장)","48099","21739","26359","7360","4524","8811","9522","6865","11017","13127","9555","5320","5609","8073","6416","6703","6709","6727","6620","6759","7272","7309"
"20231","R","전통시장","3130165","대림골목시장(대림시장, 양지시장)","218717","99235","119482","24152","26648","31323","33904","34282","68406","51092","43498","27019","28747","40389","27972","30124","30250","30431","29973","30937","33064","33939"
"20231","R","전통시장","3130164","역촌중앙시장","49022","22060","26962","6729","6999","6975","7515","8058","12745","13102","8884","5215","5799","9099","6924","6903","6860","6907","6876","6931","7303","7243"
"20231","R","전통시장","3130163","응암오거리상점가","422378","197859","224520","32848","63301","66572","72480","68507","118671","103797","80124","50157","53118","76794","58388","58313","59048","59662","58848","60361","64055","62093"
"20231","R","전통시장","3130162","증산골목시장","109569","50015","59556","14583","15007","16218","16894","16158","30709","31780","22290","11839","11614","17278","14768","15402","15185","15251","15196","15315","16429","16792"
"20231","R","전통시장","3130161","증산종합시장","17726","8199","9527","3477","2116","2827","2637","2855","3816","4884","3515","2077","2071","2857","2321","2536","2560","2527","2516","2573","2516","2498"
"20231","R","전통시장","3130160","수일시장","20666","10685","9981","2106","2599","3169","4020","3725","5046","3696","4713","3006","3018","3849","2383","2965","3026","3090","3084","3093","2789","2619"
"20231","R","전통시장","3130159","공릉동 도깨비시장","693359","325130","368229","81093","166744","92861","86972","92398","173290","208636","145164","74558","73812","103193","87998","96815","96053","96131","97135","97249","104260","105715"
"20231","R","전통시장","3130158","상계역전종합상가","198277","89930","108347","28365","26427","23894","27899","33087","58605","49129","39324","22281","23434","37307","26800","27719","27777","27715","27995","28008","29755","29307"
"20231","R","전통시장","3130157","상계중앙시장","1081834","494376","587457","152399","121119","120088","145851","195341","347036","279898","216799","129253","134028","186133","135724","150944","149790","150187","149436","149309","163411","168757"
"20231","R","전통시장","3130156","시영2단지 무지개종합상가(중계 무지개2단지아파트상가)","56160","24040","32120","8875","6209","8933","9862","8702","13579","14611","10931","6662","7308","9693","6954","7668","7750","7781","7670","7695","8776","8821"
"20231","R","전통시장","3130155","시영B상가(중계 그린아파트 B 상가)","48302","20787","27516","8081","5318","7412","8426","7247","11819","10240","8895","6723","7772","9553","5120","6530","6595","6616","6557","6595","7849","7561"
"20231","R","전통시장","3130154","상계주공1단지(가)상가","18665","8554","10112","2679","2081","2716","3127","3235","4828","7264","4082","1331","1028","1975","2987","2744","2713","2722","2727","2712","2496","2552"
"20231","R","전통시장","3130153","창동역상점가","163560","80513","83047","17835","23619","20568","23456","30436","47647","10113","32094","31474","37277","39554","13048","21568","21915","22556","22864","24267","26409","23984"
"20231","R","전통시장","3130152","오!도봉거리 상점가","121558","59588","61970","14571","14432","15797","18925","20471","37362","22370","23765","17420","16660","25776","15567","17163","17006","17133","17109","17084","17579","18484"
"20231","R","전통시장","3130151","신도봉시장","45274","22262","23013","5590","4722","4982","5827","7717","16437","9594","8694","5681","6092","9297","5919","6233","6170","6256","6138","6194","6903","7380"
"20231","R","전통시장","3130150","창동골목시장","513491","246852","266640","77083","59558","60684","78091","91794","146280","131273","98172","57939","59721","93540","72845","72305","71397","72554","71944","72516","76159","76618"
"20231","R","전통시장","3130149","창동신창시장","882129","409661","472469","149137","108683","103382","135488","154367","231073","251712","174199","96830","98469","142577","118342","124288","123880","123907","123893","123335","130811","132016"
"20231","R","전통시장","3130148","방학동도깨비시장","220217","105297","114921","28974","21287","24382","32273","40045","73257","52224","41689","26547","28226","41206","30324","30995","30996","30739","30984","30760","33052","32690"
"20231","R","전통시장","3130147","쌍문역동측상점가","335167","159438","175730","39457","46875","47705","51323","56943","92864","60635","67247","47599","49776","68868","41042","47452","47533","47564","47913","48306","49594","46806"
"20231","R","전통시장","3130146","쌍문시장(쌍문역골목시장)","1614350","734135","880217","203802","267132","246179","224764","251909","420566","403305","343628","193087","185608","274875","213847","230772","231371","231947","231097","234211","230015","224936"
"20231","R","전통시장","3130145","쌍문역둘리상점가","162093","75718","86375","16840","24759","25471","24246","26288","44492","33769","32457","20679","21966","32289","20934","22723","22710","22764","22741","22886","24261","24007"
