"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20223","11440","마포구","CS300007","육류판매","168.0","165.0","3.0","0.6","1.0","2.4","4.0"
"20223","11440","마포구","CS300006","미곡판매","89.0","89.0","0.0","0.0","0.0","3.4","3.0"
"20223","11440","마포구","CS300005","주류도매","48.0","48.0","0.0","2.1","1.0","0.0","0.0"
"20223","11440","마포구","CS300004","핸드폰","266.0","265.0","1.0","1.9","5.0","6.8","18.0"
"20223","11440","마포구","CS300003","컴퓨터및주변장치판매","380.0","380.0","0.0","0.5","2.0","2.4","9.0"
"20223","11440","마포구","CS300002","편의점","475.0","131.0","344.0","5.5","26.0","5.3","25.0"
"20223","11440","마포구","CS300001","슈퍼마켓","464.0","306.0","158.0","1.9","9.0","3.0","14.0"
"20223","11440","마포구","CS200047","가정용품임대","68.0","68.0","0.0","7.4","5.0","0.0","0.0"
"20223","11440","마포구","CS200046","의류임대","39.0","37.0","2.0","5.1","2.0","2.6","1.0"
"20223","11440","마포구","CS200045","비디오/서적임대","9.0","8.0","1.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200044","여행사","777.0","777.0","0.0","1.4","11.0","0.8","6.0"
"20223","11440","마포구","CS200043","건축물청소","216.0","215.0","1.0","2.8","6.0","2.3","5.0"
"20223","11440","마포구","CS200042","통번역서비스","140.0","140.0","0.0","0.7","1.0","2.1","3.0"
"20223","11440","마포구","CS200041","사진관","601.0","588.0","13.0","4.3","26.0","1.8","11.0"
"20223","11440","마포구","CS200040","녹음실","236.0","236.0","0.0","3.0","7.0","0.8","2.0"
"20223","11440","마포구","CS200039","DVD방","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200038","독서실","115.0","100.0","15.0","4.3","5.0","4.3","5.0"
"20223","11440","마포구","CS200037","노래방","227.0","222.0","5.0","3.1","7.0","3.5","8.0"
"20223","11440","마포구","CS200036","고시원","8.0","8.0","0.0","12.5","1.0","0.0","0.0"
"20223","11440","마포구","CS200035","게스트하우스","335.0","333.0","2.0","4.5","15.0","3.9","13.0"
"20223","11440","마포구","CS200034","여관","89.0","88.0","1.0","3.4","3.0","4.5","4.0"
"20223","11440","마포구","CS200033","부동산중개업","1982.0","1980.0","2.0","2.2","43.0","2.2","44.0"
"20223","11440","마포구","CS200032","가전제품수리","92.0","92.0","0.0","3.3","3.0","3.3","3.0"
"20223","11440","마포구","CS200031","세탁소","243.0","194.0","49.0","2.1","5.0","2.1","5.0"
"20223","11440","마포구","CS200030","피부관리실","452.0","431.0","21.0","4.2","19.0","2.2","10.0"
"20223","11440","마포구","CS200029","네일숍","345.0","341.0","4.0","2.9","10.0","2.6","9.0"
"20223","11440","마포구","CS200028","미용실","1169.0","1088.0","81.0","2.8","33.0","2.1","25.0"
"20223","11440","마포구","CS200027","모터사이클수리","20.0","19.0","1.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200026","자동차미용","61.0","54.0","7.0","4.9","3.0","1.6","1.0"
"20223","11440","마포구","CS200025","자동차수리","134.0","117.0","17.0","0.7","1.0","2.2","3.0"
"20223","11440","마포구","CS200024","스포츠클럽","201.0","195.0","6.0","3.0","6.0","2.0","4.0"
"20223","11440","마포구","CS200023","통신기기수리","27.0","27.0","0.0","0.0","0.0","7.4","2.0"
"20223","11440","마포구","CS200022","복권방","30.0","30.0","0.0","6.7","2.0","0.0","0.0"
"20223","11440","마포구","CS200021","기타오락장","118.0","105.0","13.0","2.5","3.0","5.1","6.0"
"20223","11440","마포구","CS200020","전자게임장","12.0","10.0","2.0","0.0","0.0","8.3","1.0"
"20223","11440","마포구","CS200019","PC방","47.0","42.0","5.0","2.1","1.0","8.5","4.0"
"20223","11440","마포구","CS200018","볼링장","5.0","5.0","0.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200017","골프연습장","72.0","68.0","4.0","4.2","3.0","1.4","1.0"
"20223","11440","마포구","CS200016","당구장","129.0","128.0","1.0","1.6","2.0","5.4","7.0"
"20223","11440","마포구","CS200015","세무사사무소","308.0","308.0","0.0","1.9","6.0","0.3","1.0"
"20223","11440","마포구","CS200014","회계사사무소","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200013","기타법무서비스","118.0","118.0","0.0","1.7","2.0","2.5","3.0"
"20223","11440","마포구","CS200012","법무사사무소","79.0","79.0","0.0","0.0","0.0","1.3","1.0"
"20223","11440","마포구","CS200011","변리사사무소","22.0","22.0","0.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200010","변호사사무소","99.0","99.0","0.0","2.0","2.0","1.0","1.0"
"20223","11440","마포구","CS200009","동물병원","49.0","49.0","0.0","0.0","0.0","0.0","0.0"
"20223","11440","마포구","CS200008","한의원","164.0","164.0","0.0","1.2","2.0","1.8","3.0"
"20223","11440","마포구","CS200007","치과의원","210.0","210.0","0.0","0.5","1.0","0.0","0.0"
"20223","11440","마포구","CS200006","일반의원","428.0","428.0","0.0","1.6","7.0","1.9","8.0"
"20223","11440","마포구","CS200005","스포츠 강습","420.0","396.0","24.0","3.3","14.0","2.9","12.0"
"20223","11440","마포구","CS200004","컴퓨터학원","37.0","37.0","0.0","2.7","1.0","2.7","1.0"
"20223","11440","마포구","CS200003","예술학원","669.0","640.0","29.0","2.4","16.0","2.2","15.0"
"20223","11440","마포구","CS200002","외국어학원","133.0","133.0","0.0","1.5","2.0","0.8","1.0"
"20223","11440","마포구","CS200001","일반교습학원","927.0","841.0","86.0","4.1","38.0","3.8","35.0"
"20223","11440","마포구","CS100010","커피-음료","2389.0","2029.0","360.0","6.3","150.0","3.8","91.0"
"20223","11440","마포구","CS100009","호프-간이주점","1387.0","1256.0","131.0","4.5","62.0","5.3","73.0"
"20223","11440","마포구","CS100008","분식전문점","638.0","490.0","148.0","4.2","27.0","4.7","30.0"
"20223","11440","마포구","CS100007","치킨전문점","308.0","107.0","201.0","2.3","7.0","4.2","13.0"
"20223","11440","마포구","CS100006","패스트푸드점","425.0","253.0","172.0","4.5","19.0","5.6","24.0"
"20223","11440","마포구","CS100005","제과점","516.0","418.0","98.0","5.6","29.0","3.5","18.0"
"20223","11440","마포구","CS100004","양식음식점","834.0","763.0","71.0","4.9","41.0","6.0","50.0"
"20223","11440","마포구","CS100003","일식음식점","637.0","549.0","88.0","6.4","41.0","6.0","38.0"
"20223","11440","마포구","CS100002","중식음식점","358.0","316.0","42.0","4.2","15.0","6.4","23.0"
"20223","11440","마포구","CS100001","한식음식점","3013.0","2627.0","386.0","3.1","92.0","4.9","148.0"
"20223","11410","서대문구","CS300043","전자상거래업","637.0","636.0","1.0","6.0","38.0","3.0","19.0"
"20223","11410","서대문구","CS300042","주유소","31.0","31.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300041","예술품","55.0","55.0","0.0","7.3","4.0","1.8","1.0"
"20223","11410","서대문구","CS300040","재생용품 판매점","18.0","18.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300039","모터사이클및부품","16.0","16.0","0.0","0.0","0.0","12.5","2.0"
"20223","11410","서대문구","CS300038","자동차부품","37.0","37.0","0.0","0.0","0.0","2.7","1.0"
"20223","11410","서대문구","CS300037","중고차판매","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300036","조명용품","107.0","107.0","0.0","0.9","1.0","0.0","0.0"
"20223","11410","서대문구","CS300035","인테리어","127.0","127.0","0.0","0.0","0.0","1.6","2.0"
"20223","11410","서대문구","CS300034","악기","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300033","철물점","78.0","78.0","0.0","2.6","2.0","1.3","1.0"
"20223","11410","서대문구","CS300032","가전제품","41.0","41.0","0.0","2.4","1.0","0.0","0.0"
"20223","11410","서대문구","CS300031","가구","131.0","131.0","0.0","0.0","0.0","1.5","2.0"
"20223","11410","서대문구","CS300030","중고가구","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300029","애완동물","53.0","48.0","5.0","7.5","4.0","3.8","2.0"
"20223","11410","서대문구","CS300028","화초","166.0","160.0","6.0","2.4","4.0","1.8","3.0"
"20223","11410","서대문구","CS300027","섬유제품","37.0","37.0","0.0","2.7","1.0","0.0","0.0"
"20223","11410","서대문구","CS300026","완구","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300025","자전거 및 기타운송장비","16.0","16.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300024","운동/경기용품","52.0","52.0","0.0","1.9","1.0","1.9","1.0"
"20223","11410","서대문구","CS300023","미용재료","27.0","27.0","0.0","0.0","0.0","3.7","1.0"
"20223","11410","서대문구","CS300022","화장품","300.0","269.0","31.0","1.7","5.0","1.0","3.0"
"20223","11410","서대문구","CS300021","문구","121.0","106.0","15.0","0.8","1.0","1.7","2.0"
"20223","11410","서대문구","CS300020","서적","143.0","141.0","2.0","1.4","2.0","2.8","4.0"
"20223","11410","서대문구","CS300019","의료기기","71.0","68.0","3.0","0.0","0.0","1.4","1.0"
"20223","11410","서대문구","CS300018","의약품","210.0","198.0","12.0","0.5","1.0","0.0","0.0"
"20223","11410","서대문구","CS300017","시계및귀금속","79.0","76.0","3.0","0.0","0.0","1.3","1.0"
"20223","11410","서대문구","CS300016","안경","76.0","50.0","26.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300015","가방","75.0","75.0","0.0","1.3","1.0","6.7","5.0"
"20223","11410","서대문구","CS300014","신발","84.0","83.0","1.0","0.0","0.0","3.6","3.0"
"20223","11410","서대문구","CS300013","유아의류","29.0","28.0","1.0","0.0","0.0","13.8","4.0"
"20223","11410","서대문구","CS300012","한복점","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS300011","일반의류","755.0","752.0","3.0","1.5","11.0","2.4","18.0"
"20223","11410","서대문구","CS300010","반찬가게","199.0","193.0","6.0","2.0","4.0","3.0","6.0"
"20223","11410","서대문구","CS300009","청과상","205.0","205.0","0.0","4.9","10.0","4.9","10.0"
"20223","11410","서대문구","CS300008","수산물판매","105.0","104.0","1.0","0.0","0.0","1.9","2.0"
"20223","11410","서대문구","CS300007","육류판매","140.0","139.0","1.0","1.4","2.0","3.6","5.0"
"20223","11410","서대문구","CS300006","미곡판매","57.0","57.0","0.0","0.0","0.0","7.0","4.0"
"20223","11410","서대문구","CS300005","주류도매","24.0","24.0","0.0","0.0","0.0","4.2","1.0"
"20223","11410","서대문구","CS300004","핸드폰","156.0","155.0","1.0","1.3","2.0","2.6","4.0"
"20223","11410","서대문구","CS300003","컴퓨터및주변장치판매","113.0","113.0","0.0","0.9","1.0","1.8","2.0"
"20223","11410","서대문구","CS300002","편의점","317.0","69.0","248.0","5.7","18.0","3.5","11.0"
"20223","11410","서대문구","CS300001","슈퍼마켓","360.0","259.0","101.0","2.2","8.0","5.0","18.0"
"20223","11410","서대문구","CS200047","가정용품임대","31.0","31.0","0.0","9.7","3.0","9.7","3.0"
"20223","11410","서대문구","CS200046","의류임대","30.0","30.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200045","비디오/서적임대","6.0","5.0","1.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200044","여행사","227.0","227.0","0.0","3.5","8.0","0.9","2.0"
"20223","11410","서대문구","CS200043","건축물청소","114.0","113.0","1.0","6.1","7.0","0.0","0.0"
"20223","11410","서대문구","CS200042","통번역서비스","69.0","69.0","0.0","2.9","2.0","4.3","3.0"
"20223","11410","서대문구","CS200041","사진관","205.0","203.0","2.0","2.9","6.0","2.0","4.0"
"20223","11410","서대문구","CS200040","녹음실","33.0","33.0","0.0","0.0","0.0","9.1","3.0"
"20223","11410","서대문구","CS200039","DVD방","1.0","1.0","0.0","0.0","0.0","100.0","1.0"
"20223","11410","서대문구","CS200038","독서실","110.0","77.0","33.0","2.7","3.0","2.7","3.0"
"20223","11410","서대문구","CS200037","노래방","123.0","119.0","4.0","3.3","4.0","5.7","7.0"
"20223","11410","서대문구","CS200036","고시원","26.0","26.0","0.0","3.8","1.0","7.7","2.0"
"20223","11410","서대문구","CS200035","게스트하우스","36.0","35.0","1.0","2.8","1.0","2.8","1.0"
"20223","11410","서대문구","CS200034","여관","109.0","107.0","2.0","5.5","6.0","3.7","4.0"
"20223","11410","서대문구","CS200033","부동산중개업","1100.0","1099.0","1.0","2.4","26.0","2.5","27.0"
"20223","11410","서대문구","CS200032","가전제품수리","79.0","79.0","0.0","2.5","2.0","1.3","1.0"
"20223","11410","서대문구","CS200031","세탁소","185.0","156.0","29.0","1.1","2.0","1.6","3.0"
"20223","11410","서대문구","CS200030","피부관리실","150.0","149.0","1.0","2.7","4.0","2.0","3.0"
"20223","11410","서대문구","CS200029","네일숍","123.0","121.0","2.0","1.6","2.0","0.8","1.0"
"20223","11410","서대문구","CS200028","미용실","632.0","580.0","52.0","3.0","19.0","2.8","18.0"
"20223","11410","서대문구","CS200027","모터사이클수리","22.0","22.0","0.0","4.5","1.0","0.0","0.0"
"20223","11410","서대문구","CS200026","자동차미용","41.0","40.0","1.0","2.4","1.0","4.9","2.0"
"20223","11410","서대문구","CS200025","자동차수리","105.0","92.0","13.0","0.0","0.0","2.9","3.0"
"20223","11410","서대문구","CS200024","스포츠클럽","88.0","86.0","2.0","9.1","8.0","2.3","2.0"
"20223","11410","서대문구","CS200023","통신기기수리","13.0","13.0","0.0","15.4","2.0","7.7","1.0"
"20223","11410","서대문구","CS200022","복권방","24.0","24.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200021","기타오락장","41.0","36.0","5.0","2.4","1.0","4.9","2.0"
"20223","11410","서대문구","CS200020","전자게임장","5.0","5.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200019","PC방","54.0","46.0","8.0","1.9","1.0","3.7","2.0"
"20223","11410","서대문구","CS200018","볼링장","4.0","4.0","0.0","0.0","0.0","25.0","1.0"
"20223","11410","서대문구","CS200017","골프연습장","30.0","30.0","0.0","0.0","0.0","10.0","3.0"
"20223","11410","서대문구","CS200016","당구장","98.0","97.0","1.0","4.1","4.0","5.1","5.0"
"20223","11410","서대문구","CS200015","세무사사무소","49.0","49.0","0.0","6.1","3.0","2.0","1.0"
"20223","11410","서대문구","CS200014","회계사사무소","7.0","7.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200013","기타법무서비스","22.0","22.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200012","법무사사무소","11.0","11.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200011","변리사사무소","6.0","6.0","0.0","16.7","1.0","0.0","0.0"
"20223","11410","서대문구","CS200010","변호사사무소","18.0","18.0","0.0","5.6","1.0","0.0","0.0"
"20223","11410","서대문구","CS200009","동물병원","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20223","11410","서대문구","CS200008","한의원","91.0","91.0","0.0","0.0","0.0","2.2","2.0"
"20223","11410","서대문구","CS200007","치과의원","136.0","136.0","0.0","1.5","2.0","0.7","1.0"
"20223","11410","서대문구","CS200006","일반의원","219.0","219.0","0.0","0.9","2.0","1.8","4.0"
"20223","11410","서대문구","CS200005","스포츠 강습","222.0","217.0","5.0","3.2","7.0","1.8","4.0"
"20223","11410","서대문구","CS200004","컴퓨터학원","12.0","12.0","0.0","8.3","1.0","8.3","1.0"
"20223","11410","서대문구","CS200003","예술학원","311.0","297.0","14.0","3.2","10.0","1.9","6.0"
"20223","11410","서대문구","CS200002","외국어학원","76.0","74.0","2.0","0.0","0.0","2.6","2.0"
"20223","11410","서대문구","CS200001","일반교습학원","624.0","566.0","58.0","2.9","18.0","3.5","22.0"
"20223","11410","서대문구","CS100010","커피-음료","880.0","687.0","193.0","6.7","59.0","4.5","40.0"
"20223","11410","서대문구","CS100009","호프-간이주점","584.0","525.0","59.0","3.4","20.0","3.8","22.0"
"20223","11410","서대문구","CS100008","분식전문점","393.0","298.0","95.0","5.1","20.0","5.3","21.0"
"20223","11410","서대문구","CS100007","치킨전문점","212.0","77.0","135.0","3.3","7.0","6.6","14.0"
"20223","11410","서대문구","CS100006","패스트푸드점","243.0","97.0","146.0","3.7","9.0","7.4","18.0"
"20223","11410","서대문구","CS100005","제과점","238.0","172.0","66.0","5.0","12.0","4.2","10.0"
"20223","11410","서대문구","CS100004","양식음식점","256.0","222.0","34.0","5.9","15.0","3.1","8.0"
"20223","11410","서대문구","CS100003","일식음식점","188.0","171.0","17.0","4.3","8.0","8.0","15.0"
"20223","11410","서대문구","CS100002","중식음식점","195.0","175.0","20.0","3.6","7.0","3.1","6.0"
"20223","11410","서대문구","CS100001","한식음식점","1618.0","1416.0","202.0","3.2","51.0","4.9","79.0"
"20223","11380","은평구","CS300043","전자상거래업","916.0","916.0","0.0","6.8","62.0","2.7","25.0"
"20223","11380","은평구","CS300042","주유소","42.0","42.0","0.0","4.8","2.0","4.8","2.0"
"20223","11380","은평구","CS300041","예술품","36.0","36.0","0.0","5.6","2.0","0.0","0.0"
"20223","11380","은평구","CS300040","재생용품 판매점","48.0","48.0","0.0","2.1","1.0","2.1","1.0"
"20223","11380","은평구","CS300039","모터사이클및부품","23.0","23.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS300038","자동차부품","69.0","69.0","0.0","2.9","2.0","2.9","2.0"
"20223","11380","은평구","CS300037","중고차판매","8.0","8.0","0.0","25.0","2.0","0.0","0.0"
"20223","11380","은평구","CS300036","조명용품","178.0","178.0","0.0","0.6","1.0","1.1","2.0"
"20223","11380","은평구","CS300035","인테리어","178.0","178.0","0.0","1.1","2.0","2.2","4.0"
"20223","11380","은평구","CS300034","악기","21.0","21.0","0.0","4.8","1.0","4.8","1.0"
"20223","11380","은평구","CS300033","철물점","104.0","104.0","0.0","1.9","2.0","0.0","0.0"
"20223","11380","은평구","CS300032","가전제품","82.0","82.0","0.0","3.7","3.0","1.2","1.0"
"20223","11380","은평구","CS300031","가구","109.0","109.0","0.0","0.9","1.0","1.8","2.0"
"20223","11380","은평구","CS300030","중고가구","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS300029","애완동물","83.0","80.0","3.0","6.0","5.0","1.2","1.0"
"20223","11380","은평구","CS300028","화초","144.0","144.0","0.0","2.8","4.0","2.8","4.0"
"20223","11380","은평구","CS300027","섬유제품","91.0","91.0","0.0","1.1","1.0","4.4","4.0"
"20223","11380","은평구","CS300026","완구","24.0","24.0","0.0","4.2","1.0","4.2","1.0"
"20223","11380","은평구","CS300025","자전거 및 기타운송장비","31.0","31.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS300024","운동/경기용품","161.0","161.0","0.0","0.6","1.0","0.6","1.0"
"20223","11380","은평구","CS300023","미용재료","52.0","52.0","0.0","1.9","1.0","1.9","1.0"
"20223","11380","은평구","CS300022","화장품","381.0","340.0","41.0","1.8","7.0","1.6","6.0"
"20223","11380","은평구","CS300021","문구","129.0","117.0","12.0","3.9","5.0","1.6","2.0"
"20223","11380","은평구","CS300020","서적","135.0","133.0","2.0","1.5","2.0","0.7","1.0"
"20223","11380","은평구","CS300019","의료기기","110.0","109.0","1.0","3.6","4.0","1.8","2.0"
"20223","11380","은평구","CS300018","의약품","284.0","258.0","26.0","1.4","4.0","1.4","4.0"
"20223","11380","은평구","CS300017","시계및귀금속","110.0","107.0","3.0","1.8","2.0","0.9","1.0"
"20223","11380","은평구","CS300016","안경","92.0","66.0","26.0","1.1","1.0","2.2","2.0"
"20223","11380","은평구","CS300015","가방","85.0","84.0","1.0","2.4","2.0","0.0","0.0"
"20223","11380","은평구","CS300014","신발","130.0","124.0","6.0","3.1","4.0","3.1","4.0"
"20223","11380","은평구","CS300013","유아의류","91.0","84.0","7.0","1.1","1.0","3.3","3.0"
"20223","11380","은평구","CS300012","한복점","6.0","6.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS300011","일반의류","1096.0","1092.0","4.0","2.1","23.0","3.6","39.0"
"20223","11380","은평구","CS300010","반찬가게","299.0","288.0","11.0","2.7","8.0","4.3","13.0"
"20223","11380","은평구","CS300009","청과상","205.0","205.0","0.0","2.4","5.0","2.9","6.0"
"20223","11380","은평구","CS300008","수산물판매","142.0","140.0","2.0","0.7","1.0","2.1","3.0"
"20223","11380","은평구","CS300007","육류판매","241.0","240.0","1.0","2.5","6.0","2.5","6.0"
"20223","11380","은평구","CS300006","미곡판매","68.0","68.0","0.0","1.5","1.0","4.4","3.0"
"20223","11380","은평구","CS300005","주류도매","27.0","27.0","0.0","3.7","1.0","3.7","1.0"
"20223","11380","은평구","CS300004","핸드폰","319.0","316.0","3.0","0.6","2.0","2.5","8.0"
"20223","11380","은평구","CS300003","컴퓨터및주변장치판매","159.0","159.0","0.0","0.6","1.0","0.0","0.0"
"20223","11380","은평구","CS300002","편의점","353.0","88.0","265.0","3.4","12.0","3.1","11.0"
"20223","11380","은평구","CS300001","슈퍼마켓","447.0","302.0","145.0","0.4","2.0","2.2","10.0"
"20223","11380","은평구","CS200047","가정용품임대","36.0","36.0","0.0","8.3","3.0","0.0","0.0"
"20223","11380","은평구","CS200046","의류임대","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200045","비디오/서적임대","10.0","6.0","4.0","0.0","0.0","10.0","1.0"
"20223","11380","은평구","CS200044","여행사","92.0","91.0","1.0","2.2","2.0","0.0","0.0"
"20223","11380","은평구","CS200043","건축물청소","244.0","237.0","7.0","3.3","8.0","2.0","5.0"
"20223","11380","은평구","CS200042","통번역서비스","61.0","61.0","0.0","3.3","2.0","0.0","0.0"
"20223","11380","은평구","CS200041","사진관","185.0","184.0","1.0","3.8","7.0","2.7","5.0"
"20223","11380","은평구","CS200040","녹음실","31.0","30.0","1.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200039","DVD방","1.0","1.0","0.0","0.0","0.0","100.0","1.0"
"20223","11380","은평구","CS200038","독서실","110.0","99.0","11.0","7.3","8.0","4.5","5.0"
"20223","11380","은평구","CS200037","노래방","233.0","231.0","2.0","3.0","7.0","7.3","17.0"
"20223","11380","은평구","CS200036","고시원","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200035","게스트하우스","29.0","29.0","0.0","3.4","1.0","3.4","1.0"
"20223","11380","은평구","CS200034","여관","87.0","85.0","2.0","2.3","2.0","3.4","3.0"
"20223","11380","은평구","CS200033","부동산중개업","1810.0","1809.0","1.0","2.0","37.0","2.2","39.0"
"20223","11380","은평구","CS200032","가전제품수리","160.0","160.0","0.0","1.3","2.0","1.3","2.0"
"20223","11380","은평구","CS200031","세탁소","278.0","233.0","45.0","1.4","4.0","1.8","5.0"
"20223","11380","은평구","CS200030","피부관리실","254.0","245.0","9.0","2.4","6.0","2.0","5.0"
"20223","11380","은평구","CS200029","네일숍","183.0","180.0","3.0","3.3","6.0","1.1","2.0"
"20223","11380","은평구","CS200028","미용실","1086.0","1025.0","61.0","1.3","14.0","1.5","16.0"
"20223","11380","은평구","CS200027","모터사이클수리","26.0","26.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200026","자동차미용","64.0","57.0","7.0","3.1","2.0","6.3","4.0"
"20223","11380","은평구","CS200025","자동차수리","165.0","143.0","22.0","0.6","1.0","0.6","1.0"
"20223","11380","은평구","CS200024","스포츠클럽","121.0","112.0","9.0","5.8","7.0","1.7","2.0"
"20223","11380","은평구","CS200023","통신기기수리","13.0","13.0","0.0","0.0","0.0","15.4","2.0"
"20223","11380","은평구","CS200022","복권방","56.0","56.0","0.0","3.6","2.0","0.0","0.0"
"20223","11380","은평구","CS200021","기타오락장","34.0","31.0","3.0","2.9","1.0","8.8","3.0"
"20223","11380","은평구","CS200020","전자게임장","22.0","22.0","0.0","4.5","1.0","0.0","0.0"
"20223","11380","은평구","CS200019","PC방","63.0","60.0","3.0","7.9","5.0","3.2","2.0"
"20223","11380","은평구","CS200018","볼링장","3.0","3.0","0.0","0.0","0.0","33.3","1.0"
"20223","11380","은평구","CS200017","골프연습장","44.0","43.0","1.0","0.0","0.0","2.3","1.0"
"20223","11380","은평구","CS200016","당구장","148.0","147.0","1.0","1.4","2.0","3.4","5.0"
"20223","11380","은평구","CS200015","세무사사무소","55.0","55.0","0.0","1.8","1.0","1.8","1.0"
"20223","11380","은평구","CS200014","회계사사무소","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200013","기타법무서비스","32.0","32.0","0.0","6.3","2.0","6.3","2.0"
"20223","11380","은평구","CS200012","법무사사무소","39.0","39.0","0.0","0.0","0.0","5.1","2.0"
"20223","11380","은평구","CS200011","변리사사무소","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200010","변호사사무소","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
"20223","11380","은평구","CS200009","동물병원","44.0","43.0","1.0","4.5","2.0","0.0","0.0"
"20223","11380","은평구","CS200008","한의원","161.0","161.0","0.0","4.3","7.0","1.2","2.0"
"20223","11380","은평구","CS200007","치과의원","195.0","195.0","0.0","1.5","3.0","1.0","2.0"
"20223","11380","은평구","CS200006","일반의원","352.0","352.0","0.0","0.6","2.0","1.7","6.0"
"20223","11380","은평구","CS200005","스포츠 강습","311.0","301.0","10.0","4.5","14.0","3.9","12.0"
"20223","11380","은평구","CS200004","컴퓨터학원","15.0","15.0","0.0","13.3","2.0","0.0","0.0"
"20223","11380","은평구","CS200003","예술학원","451.0","433.0","18.0","3.8","17.0","2.0","9.0"
"20223","11380","은평구","CS200002","외국어학원","79.0","78.0","1.0","2.5","2.0","2.5","2.0"
"20223","11380","은평구","CS200001","일반교습학원","1009.0","898.0","111.0","4.1","41.0","2.5","25.0"
"20223","11380","은평구","CS100010","커피-음료","825.0","644.0","181.0","6.5","54.0","5.7","47.0"
"20223","11380","은평구","CS100009","호프-간이주점","628.0","555.0","73.0","3.8","24.0","6.1","38.0"
"20223","11380","은평구","CS100008","분식전문점","476.0","368.0","108.0","2.1","10.0","6.3","30.0"
"20223","11380","은평구","CS100007","치킨전문점","314.0","127.0","187.0","1.9","6.0","6.1","19.0"
"20223","11380","은평구","CS100006","패스트푸드점","223.0","93.0","130.0","3.1","7.0","3.1","7.0"
"20223","11380","은평구","CS100005","제과점","266.0","201.0","65.0","4.9","13.0","4.5","12.0"
"20223","11380","은평구","CS100004","양식음식점","180.0","146.0","34.0","7.8","14.0","4.4","8.0"
"20223","11380","은평구","CS100003","일식음식점","160.0","138.0","22.0","3.1","5.0","3.8","6.0"
"20223","11380","은평구","CS100002","중식음식점","167.0","145.0","22.0","4.2","7.0","7.8","13.0"
"20223","11380","은평구","CS100001","한식음식점","2050.0","1785.0","265.0","3.1","64.0","4.3","89.0"
"20223","11350","노원구","CS300043","전자상거래업","830.0","829.0","1.0","3.9","32.0","3.4","28.0"
"20223","11350","노원구","CS300042","주유소","36.0","36.0","0.0","0.0","0.0","0.0","0.0"
"20223","11350","노원구","CS300041","예술품","22.0","22.0","0.0","4.5","1.0","0.0","0.0"
"20223","11350","노원구","CS300040","재생용품 판매점","61.0","61.0","0.0","1.6","1.0","0.0","0.0"
"20223","11350","노원구","CS300039","모터사이클및부품","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20223","11350","노원구","CS300038","자동차부품","91.0","91.0","0.0","1.1","1.0","2.2","2.0"
"20223","11350","노원구","CS300037","중고차판매","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
