"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20222","A","골목상권","3111090","강일동주민센터","","","","","","","","","",""
"20222","A","골목상권","3111089","상일여고(상일초등학교)","1310650750","368381184","155257606","88613626","182638468","209100395","43119753","38969726","169414646","55155346"
"20222","A","골목상권","3111088","고덕동성당","941528487","283232544","109891194","63370941","141194207","143647267","31062313","28818791","102847141","37464089"
"20222","A","골목상권","3111087","고덕중학교(고덕2동주민센터)","995226881","307190926","115234826","64298750","150766799","148803130","30877665","30589164","107960164","39505457"
"20222","A","골목상권","3111086","한영중고","1264810182","350821529","149392590","83087315","168905631","193991442","39061069","37847120","187771458","53932028"
"20222","A","골목상권","3111085","묘곡초등학교(고덕아이파크아파트)","5007325425","1435306317","590981199","343018095","701664296","775020452","160925992","153127591","636703929","210577554"
"20222","A","골목상권","3111084","길동신동아아파트","480653213","111585864","59880149","34949568","56307650","82263526","21903399","13388914","80953964","19420179"
"20222","A","골목상권","3111083","GS강동자이아파트","1812225212","472588554","219257859","131231163","232503870","295539128","71043852","54379472","261004931","74676383"
"20222","A","골목상권","3111082","중앙보훈병원","502756843","137079998","59741684","34944100","67632606","79904464","17210476","14891079","69961935","21390501"
"20222","A","골목상권","3111081","둔촌푸르지오아파트","129684090","33771097","16194342","9238490","16730710","20843216","6015197","3736593","17918410","5236035"
"20222","A","골목상권","3111080","굽은다리역 3번","1294837113","360625306","156012673","88961695","176126069","201464341","47400379","38628708","171101369","54516573"
"20222","A","골목상권","3111079","둔촌고등학교(둔촌중학교)","1315654665","337178768","161282385","96693719","170927164","220340741","55276439","38374644","181409840","54170965"
"20222","A","골목상권","3111078","굽은다리역 4번","4768847295","1247196986","578183259","353504698","617686434","773604171","195409039","142740081","666312288","194210339"
"20222","A","골목상권","3111077","길동주민센터(강동도서관)","5572994071","1407202442","684941693","406209188","700999452","935261787","236486097","162156474","811107509","228629429"
"20222","A","골목상권","3111076","둔촌2동주민센터","828796978","203115104","103097826","61995990","103008069","141264129","37548528","23798058","120873408","34095866"
"20222","A","골목상권","3111075","굽은다리역 2번","2018920300","543048711","248097388","151654332","269837021","330267675","81892810","62286226","246712770","85123367"
"20222","A","골목상권","3111074","명일역 1번","1208234536","303349533","146126124","86389591","151251139","204478686","44348082","35180077","185583519","51527785"
"20222","A","골목상권","3111073","둔촌동역 1번(한산중학교)","3738670753","977326621","450928397","267594037","484759488","606341070","148099185","109852181","540888624","152881150"
"20222","A","골목상권","3111072","굽은다리역 1번(십자성마을)","3705942314","930124943","462719496","283796197","465855190","628101111","167251447","109704391","504327803","154061736"
"20222","A","골목상권","3111071","천동초등학교","779450446","191188850","97358300","57595806","96786667","136254594","33936642","22473692","110757122","33098773"
"20222","A","골목상권","3111070","천호초등학교","1349568900","380432275","158501287","97269198","187167232","207767795","46945946","42649642","174234726","54600799"
"20222","A","골목상권","3111069","천호1동주민센터","1995547132","607574329","230934385","144421371","294329277","287833473","63547899","66724579","219269861","80911958"
"20222","A","골목상권","3111068","강동성심병원","155431072","32411558","18694463","13708067","16088353","27342156","7666800","4210411","29338967","5970297"
"20222","A","골목상권","3111067","강동구립성내도서관","4977078933","1246234527","608902535","364804458","621798090","851494188","201383822","146353814","728868509","207238990"
"20222","A","골목상권","3111066","암사동성당(효정하나플러스아파트)","2449094040","648437223","295997489","177777867","321208581","404452766","89305835","74879482","332956005","104078792"
"20222","A","골목상권","3111065","천일초등학교","1107618761","337126170","129515075","80600847","163093435","158260055","37379593","36489012","120005349","45149225"
"20222","A","골목상권","3111064","둔촌동역 4번","1529680999","385451418","190520488","112410625","193997977","259960929","67031704","44593842","212236836","63477180"
"20222","A","골목상권","3111063","강동구립 천호도서관","2679162346","853964380","311497408","198990725","407316106","370125838","86080770","92621234","248857295","109708590"
"20222","A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","1925893019","471480237","240482819","144892320","239161120","328531191","87892366","55113965","279041583","79297418"
"20222","A","골목상권","3111061","암사역 1번","4871072059","1225566669","594372635","356473247","610134881","819217014","195123216","144328158","723436319","202419920"
"20222","A","골목상권","3111060","암사역 2번(서울강동초등학교)","4432980578","1188062495","538519312","327003877","588525708","733404485","165846634","136702435","566056775","188858857"
"20222","A","골목상권","3111059","강동역 4번(강풀만화거리)","5068426287","1378015284","618393771","384315056","672120467","826435062","191843236","160357242","619433235","217512934"
"20222","A","골목상권","3111058","성내중학교","972043874","233690931","120360012","70795230","117364457","173845024","39228193","28134382","146864880","41760765"
"20222","A","골목상권","3111057","천호공원(해공체육문화센터)","2072699236","611320135","246194059","151724846","295470025","313623364","69264844","67354752","230101803","87645408"
"20222","A","골목상권","3111056","천호태영아파트","251223247","83050365","30605569","22208543","35148576","32330514","8486342","10321584","17766592","11305162"
"20222","A","골목상권","3111055","선사초등학교","133078748","30936461","16216338","9879613","15831689","23416735","5565852","3876346","22064728","5290986"
"20222","A","골목상권","3111054","암사역 4번(삼성광나루아파트)","239946954","61156136","29303570","17433715","30152016","39825816","10255689","7064189","35161900","9593923"
"20222","A","골목상권","3111053","성내천어린이공원(하니사랑길)","2852225329","644055268","364408597","217088165","331594312","515502684","140224135","79468425","440299387","119584356"
"20222","A","골목상권","3111052","암사역 3번(천호동자전거거리)","2599527301","667836076","314414270","193226704","328899816","436961337","98857358","78870716","371317958","109143066"
"20222","A","골목상권","3111051","천호역 6번","2658757815","802670749","315369155","198789604","384797421","388954771","93510528","88926682","276150437","109588468"
"20222","A","골목상권","3111050","강동구청(강동구청역 2번)","532987710","137209600","64136137","38097999","67946257","92356466","18207635","15876147","76127094","23030375"
"20222","A","골목상권","3111049","천호지구대(천호동자전거거리)","2162669920","578353859","263966796","160762961","284260746","359296124","82319567","66894775","274722128","92092964"
"20222","A","골목상권","3111048","천호역 1번(천호문구완구거리)","1378914075","401916718","165327290","101314343","193296583","212746823","47981099","44769004","153285499","58276716"
"20222","A","골목상권","3111047","마천1치안센터","1241557566","370230176","145020991","85427430","182678980","185127605","41299128","38505081","142855067","50413108"
"20222","A","골목상권","3111046","마천역(마천초등학교)","4201072204","1181200114","498792652","298378284","587496304","653005493","156122863","127419990","529436266","169220238"
"20222","A","골목상권","3111045","개미어린이공원","655126763","190056932","76721737","45140905","93444585","98822069","21983625","20152079","82168210","26636621"
"20222","A","골목상권","3111044","남천초등학교","1818456929","524944639","212926875","126861618","262496405","279274541","63282076","55275003","220189706","73206066"
"20222","A","골목상권","3111043","마천공원","1565296585","393933166","194928677","115772952","200967774","273564087","66085238","45357710","207490488","67196493"
"20222","A","골목상권","3111042","거여역 1번(거여공원)","2441133871","651755297","296616077","173906524","323238911","388848014","98950897","72825751","335393923","99598477"
"20222","A","골목상권","3111041","거여역 8번","246252292","76239666","28868808","17257393","36328769","33509123","8472932","7848645","27615598","10111358"
"20222","A","골목상권","3111040","거여초등학교","1245058042","306950535","152822102","87911660","154306473","213584919","49226461","35347297","192223303","52685292"
"20222","A","골목상권","3111039","벌말어린이공원","1261413488","300905333","156403076","93212747","151699561","215757221","56640607","35616253","199767706","51410984"
"20222","A","골목상권","3111038","보인중학교","1476944882","362850407","179465248","104755028","181412679","252160618","57170443","41856037","235009556","62264866"
"20222","A","골목상권","3111037","Sh수협은행 오금동금융센터(아랫말어린이공원)","411760299","101463218","50063641","28921700","51255188","73691999","14258177","11874560","62118272","18113544"
"20222","A","골목상권","3111036","투구봉어린이공원","634383625","161012930","75874075","43821270","78560319","106913084","22086188","18646833","100477308","26991618"
"20222","A","골목상권","3111035","오금공원(오주중학교)","1922741796","485689624","232510045","134665225","241960160","324460709","70638082","55477186","295616858","81723907"
"20222","A","골목상권","3111034","오동나무공원(송파레미니스1단지)","2110300758","512843072","257930929","150174291","258701883","366523334","82505393","60022592","332262371","89336893"
"20222","A","골목상권","3111033","문정동성당","345779686","86493630","42164307","24490716","43107082","58901353","13683440","10026410","52406052","14506696"
"20222","A","골목상권","3111032","방이역 1번","995113809","237512140","123313220","75162616","123642124","176946475","41528044","27874401","146222960","42911829"
"20222","A","골목상권","3111031","장지동주민센터(한림연예예술고교)","1496056598","371809015","183383819","106428560","184297001","254456379","60704034","43028930","229310502","62638358"
"20222","A","골목상권","3111030","방이역 2번","1130415031","277250784","139074006","80883508","137730810","192821178","46245989","32272099","176652041","47484616"
"20222","A","골목상권","3111029","오금역 4번","554488670","138546582","69239476","40209705","67976240","93818540","24140132","16236949","80925855","23395191"
"20222","A","골목상권","3111028","문현중학교(장지역 1번)","784923404","198190776","93652878","56491387","98408005","133531990","28412240","23415826","120495828","32324474"
"20222","A","골목상권","3111027","문정초등학교","2992285256","727562455","363147373","214826232","358061499","519187366","112587799","87649525","482936339","126326668"
"20222","A","골목상권","3111026","문정역 2번","2402968443","572840124","295590481","175639641","285745142","419462358","99033365","69011493","384964243","100681596"
"20222","A","골목상권","3111025","경찰병원역 3번","1830841310","449095296","219948017","127674289","217581770","315316823","65112019","54301851","304882139","76929106"
"20222","A","골목상권","3111024","경찰병원역 4번(건너말공원)","951223319","240979108","115196519","67982921","117587404","161965216","33631047","28633508","144251261","40996335"
"20222","A","골목상권","3111023","문정역 1번","1412671274","350763517","169194810","100210133","169788147","241962845","48868428","42196242","230117564","59569588"
"20222","A","골목상권","3111022","석촌중학교(방이육교)","1401174672","338907097","173239092","102204552","171900082","250409471","53959374","40510605","208652593","61391806"
"20222","A","골목상권","3111021","방이역 4번","5276061066","1236317142","650039683","378066887","619896332","923348399","217602943","148481893","881344431","220963356"
"20222","A","골목상권","3111020","방이동고분군(방산고등학교)","486915209","117717056","61749001","36142178","58362958","84583839","22302253","13962852","71484546","20610526"
"20222","A","골목상권","3111019","한성백제역 3번","5013306316","1191597310","627793177","375893753","598639950","892869267","215296379","145347010","751790446","214079024"
"20222","A","골목상권","3111018","풍납초등학교(풍납백제문화공원)","448281909","112016162","54860979","33009043","55939872","72613892","19956898","13053841","69149151","17682071"
"20222","A","골목상권","3111017","송파나루역 3번","714136891","173844378","87973648","53343772","86910940","126157452","27193003","21181318","106418438","31113942"
"20222","A","골목상권","3111016","송파역 2번","1978573009","492139780","243879019","138806311","243384128","333467928","81765626","56934614","305537486","82658117"
"20222","A","골목상권","3111015","석촌역 3번","5655210774","1389586116","694140155","416984032","668621523","980091584","208620447","172435432","878518590","246212895"
"20222","A","골목상권","3111014","송파나루역 2번","1995353597","486093572","245998375","148005505","241189025","353407466","76365705","59905271","298249099","86139579"
"20222","A","골목상권","3111013","송파나루역 1번(송리단길)","5156025642","1265192744","631695184","381718033","610371990","892810733","195676273","156507380","800225849","221827456"
"20222","A","골목상권","3111012","석촌역 6번","3361106406","840026273","407134088","245615417","413744358","589269886","117660261","100604815","499975904","147075404"
"20222","A","골목상권","3111011","잠실나루역","151641866","34099649","18361999","11034095","17764265","28653001","5299030","4214378","25508740","6706709"
"20222","A","골목상권","3111010","석촌역 7번","5660251475","1381343047","690583481","422556101","668291286","999120290","206859120","172358730","873799491","245339929"
"20222","A","골목상권","3111009","송파책박물관","604549258","153427892","73303345","43786428","76598829","102893346","23018579","18059526","88015215","25446098"
"20222","A","골목상권","3111008","석촌고분역 3번","2914259077","712647450","358425096","216656747","355389503","516610221","113814658","86204236","428876394","125634772"
"20222","A","골목상권","3111007","석촌고분역 4번","4910763463","1180779783","593670888","354635364","573629547","862036972","178978633","145691930","812738135","208602211"
"20222","A","골목상권","3111006","석촌고분역 1번","5506856090","1345809073","665757474","402410219","646843958","961268907","195279039","167789329","886537510","235160581"
"20222","A","골목상권","3111005","삼전역 3번","4862862549","1196243476","588334469","353723161","575925977","837494239","177600835","146554555","780061866","206923971"
"20222","A","골목상권","3111004","삼전역 1번","5765259867","1424705827","705861882","435395773","683130125","1001815171","205288185","179924083","876565750","252573071"
"20222","A","골목상권","3111003","삼전역 4번","6139320585","1473331513","751380966","453239325","716494453","1083524825","225023965","184244133","985379726","266701679"
"20222","A","골목상권","3111001","아래방죽마을공원(율현초등학교)","386417722","116402561","44217824","26373324","56346857","56992896","12335873","12185145","46448290","15114952"
"20222","A","골목상권","3111000","대왕초등학교(세곡동사거리서남측)","266208444","71198056","32434074","20472738","37681856","46604548","9265219","7909164","28647507","11995282"
"20222","A","골목상권","3110999","윗방죽마을공원","798255194","201956825","98578567","62035024","109328528","147224773","28630487","23125167","90524624","36851199"
"20222","A","골목상권","3110998","은곡마을(은곡마을공원)","293491998","73776810","34989139","19806089","35516782","49420372","9839438","8502097","49046216","12595055"
"20222","A","골목상권","3110997","대청초등학교","7111260999","1642914131","888063639","555360381","815115871","1251073315","312328636","205634012","1139153125","301617889"
"20222","A","골목상권","3110996","대치2동주민센터","1301041080","305997687","162410347","89601717","151326635","220474866","53935397","36101880","226029735","55162816"
"20222","A","골목상권","3110995","봉은사역 4번","1661967619","379831245","210604133","124208911","193167747","295676403","75023071","46555505","265998439","70902165"
"20222","A","골목상권","3110994","개포고등학교","402347163","97572318","49511431","28962441","48913433","69884592","15715409","11490675","63021528","17275336"
"20222","A","골목상권","3110993","개포지하차도 북측","533227058","123827008","66394432","40637289","64262257","100748223","18922271","15420850","78165391","24849337"
"20222","A","골목상권","3110992","도곡초등학교","3923283050","937593874","478638464","275807739","431995113","651824652","129811783","117895983","725606753","174108689"
"20222","A","골목상권","3110991","삼성중앙역 5번","324397156","67684921","42205966","26033213","35043141","58484050","18506116","8712763","54804288","12922698"
"20222","A","골목상권","3110990","청담역 12번","67387498","15630056","8456711","5341252","7975041","12541899","2728033","1971456","9708487","3034563"
"20222","A","골목상권","3110989","대치동아우편취급국","1239122785","271503392","152706198","95545273","126416235","215348116","48015513","36719891","239642235","53225932"
"20222","A","골목상권","3110988","청담역 3번","842352089","198138633","108637329","63753122","104200135","154295177","39690798","23557597","113280596","36798702"
"20222","A","골목상권","3110987","영동대교남단","268225986","59091812","35330113","20700675","30384036","48352446","14898971","7404483","40990790","11072660"
"20222","A","골목상권","3110986","삼성중앙역 7번","382757355","95009946","46454294","28782840","43740505","65104733","12773568","12227896","61781693","16881880"
"20222","A","골목상권","3110985","청담근린공원","693886792","160835694","86734168","52776922","79917072","124508430","29255885","20306676","109531986","30019959"
"20222","A","골목상권","3110984","포이초등학교(개포목련어린이공원)","1995713025","471761705","248526502","149646467","233510127","350604435","83169438","58149253","314687930","85657168"
"20222","A","골목상권","3110983","국립국악고등학교","989441993","235287125","120479413","71031504","116330907","175799381","35866672","28538478","163187933","42920580"
"20222","A","골목상권","3110982","강남구보훈회관","499785342","119154831","60237944","36558099","57191492","87968931","16832460","15023406","84891801","21926378"
"20222","A","골목상권","3110981","국악고교사거리","895864770","207906896","111935813","67391314","103996115","160762137","37681337","25976200","141540050","38674908"
"20222","A","골목상권","3110980","개포지구대옆","1203372074","286828360","149049480","87221441","141838841","213601238","47259139","34781533","190450154","52341888"
"20222","A","골목상권","3110979","청담초등학교","770567910","168160301","102485289","60657477","88486545","140744462","45257755","21338179","111522894","31915008"
"20222","A","골목상권","3110978","도곡2동주민센터(대치중학교)","73170781","18300653","10264737","5767523","9117292","13205596","4643805","2226290","6435699","3209186"
"20222","A","골목상권","3110977","논현로18길","275630230","75667911","33715620","20115779","36547173","45265291","9817215","8627406","33671492","12202343"
"20222","A","골목상권","3110976","언북초등학교","1119489213","269244279","137537997","87071654","127134907","193261294","42971342","34566618","179295286","48405836"
"20222","A","골목상권","3110975","매봉역 1번","539131517","124174281","69799635","42314956","65539115","99775071","26420143","15291036","72250248","23567032"
"20222","A","골목상권","3110974","언주중학교","936652373","210856526","114995515","69607251","98867146","165360687","35838865","28052677","173154003","39919703"
"20222","A","골목상권","3110973","강남구청역 4번","1313670201","296134747","162140330","97366150","148491867","238406032","53037498","37442745","224315866","56334966"
"20222","A","골목상권","3110972","강남세브란스병원미래의학연구센터","1056500384","254740419","134175063","81321927","123322133","178787715","42928274","33632233","160413862","47178758"
"20222","A","골목상권","3110971","선정릉역 4번","3043232760","742272372","387401392","249405362","344204261","528859765","119565862","102746456","429301119","139476171"
"20222","A","골목상권","3110970","학동초등학교","823164325","189753692","103973181","64210194","92845203","147268907","34847661","24634705","129682655","35948127"
"20222","A","골목상권","3110969","베르사이유1아파트","964238180","221542825","123825827","75651935","106881520","167145930","42760241","30131793","153882114","42415995"
"20222","A","골목상권","3110968","강남구청역 2번","466605525","103739721","57832588","38720312","50754937","81201425","20666683","13859514","80581225","19249120"
"20222","A","골목상권","3110967","역삼역 8번","924042436","224952107","115536448","76369089","102770714","161460500","34563514","30835550","135933064","41621450"
"20222","A","골목상권","3110966","논현2동주민센터","1812934729","424063961","231070358","148623760","205003999","320981243","81033670","55805935","267061202","79290601"
"20222","A","골목상권","3110965","언주역 6번","1570369626","384884388","197558896","131647118","173223525","273184829","59808544","53455283","225809445","70797598"
"20222","A","골목상권","3110964","싸리고개근린공원","429284584","95630314","54377461","33151832","50157639","78358692","20737036","11757847","67238506","17875257"
"20222","A","골목상권","3110963","역삼월드메르디앙아파트","885115575","212528007","111422235","70838580","103378405","158022568","36091241","27677414","126214789","38942336"
"20222","A","골목상권","3110962","도산공원북측","85606527","19232897","10939641","7027592","10185650","15723364","4367265","2385680","12168816","3575622"
"20222","A","골목상권","3110961","언주역 3번","1444220522","345201563","182136257","119607901","162374754","253744669","59004967","46363053","211519569","64267789"
"20222","A","골목상권","3110960","은광여고","447224989","102082940","55960309","37009946","48785029","79989420","19421887","13832399","71026375","19116684"
"20222","A","골목상권","3110959","신구중학교","292962061","65441329","36055597","24155092","34381200","53878634","13106238","8369303","45506503","12068165"
"20222","A","골목상권","3110958","역삼역 4번","1067915396","257614774","138923021","92898780","121353754","191641265","48759301","35142493","132991683","48590325"
"20222","A","골목상권","3110957","언북중학교","1591782820","378039666","199470929","125805678","178795055","276443145","64429371","49447012","249424334","69927630"
"20222","A","골목상권","3110956","언주역 8번","703749157","171590408","89605882","61208994","84641041","128595293","29739726","22788168","83455871","32123774"
"20222","A","골목상권","3110955","논현초등학교","4481561126","1113491654","560784114","371708675","511906570","777581370","172001308","150201464","624213893","199672078"
"20222","A","골목상권","3110954","국기원","521453085","127026407","67738659","43999965","59328222","87739322","21239567","18278236","71527265","24575442"
"20222","A","골목상권","3110953","학동근린공원","1004338360","224352668","130422395","83159276","114658118","184983732","52537401","28927402","142880550","42416818"
"20222","A","골목상권","3110952","논현목련공원","531557003","140476719","66530435","44609245","62132304","89319670","18606545","19003174","66421414","24457497"
"20222","A","골목상권","3110951","신사은행나무공원","545918532","143622229","67976550","43962489","63348597","89906647","18804574","18658592","74514293","25124561"
"20222","A","골목상권","3110950","논현역 7번","706218394","153780071","92385195","59147756","80705387","130798482","39676100","19606311","100913777","29205315"
"20222","A","골목상권","3110949","한남IC","337670218","77535328","42130515","27333375","36918100","59171317","14480687","10161303","55581390","14358203"
"20222","A","골목상권","3110948","헌인가구단지","33867500","9624270","4164242","2643182","5118418","5812007","1151655","1015649","2731254","1606823"
"20222","A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","349773953","87820910","43203576","28132772","48834022","65330848","13211857","10075125","37200033","15964810"
"20222","A","골목상권","3110946","청계산원터골","90255485","24543421","10622543","6886099","13053673","15065999","3180539","2670498","10464033","3768680"
"20222","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","320171634","86852811","39923801","25282530","47169713","58170116","11377420","9446896","26605474","15342873"
"20222","A","골목상권","3110944","서울나래학교(염곡어린이공원)","514367518","126931099","65141464","40211390","68780192","97457182","20089113","14875489","56645257","24236332"
"20222","A","골목상권","3110943","법제교육센터(버들어린이공원)","1151902294","261995937","142890182","85841376","130288815","207773190","47056354","33329144","193662738","49064558"
"20222","A","골목상권","3110942","염곡동 구룡사(포이동성당)","5023800209","1172093424","623841371","377793128","583117208","895043190","209112206","146567551","802293520","213938611"
"20222","A","골목상권","3110941","언남고등학교","429956136","108759970","52039676","32123318","52165084","72960347","14942558","13430336","64896323","18638524"
"20222","A","골목상권","3110940","양재근린공원(양재2동주민센터)","774789640","175264960","96025618","59195180","88473048","140569907","32804513","22112692","127489128","32854594"
"20222","A","골목상권","3110939","양재역 8번(양재동우체국)","3729953536","876740434","462804168","296830210","436624159","657831021","163597937","109868672","569555095","156101840"
"20222","A","골목상권","3110938","바우뫼공원","594481106","139127608","74396690","46328976","68962981","105969795","25795550","17714257","91162581","25022668"
"20222","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","227030927","51156840","30110669","18179823","27682461","42868840","12469386","6276401","28530096","9756411"
"20222","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","623519126","139899042","77759557","48170920","71876913","110329475","29604288","17341150","103415176","25122605"
"20222","A","골목상권","3110935","한전아트센터","381275492","86420436","47052803","28433243","44791857","69108438","15994716","10639633","62897294","15937072"
"20222","A","골목상권","3110934","우면주공아파트","1477357950","381934950","177561911","108472683","189436279","243038119","56781286","43986459","215161502","60984761"
"20222","A","골목상권","3110933","한국상담대학원대학교","207442208","46411277","25402871","15286630","24055090","38677343","7516632","5788545","35195730","9108090"
"20222","A","골목상권","3110932","서울시인재개발원","389504227","85221041","49229468","31040990","42797103","69472445","18636571","11120534","65951538","16034537"
"20222","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","154085568","36728109","18646613","12018994","21002242","29249015","5879960","4336466","19620117","6604052"
"20222","A","골목상권","3110930","서초동성당","1112781483","253570723","140613666","85514168","129462019","202779621","48979271","31705459","172083374","48073182"
"20222","A","골목상권","3110929","남부터미널역 1번","2709475123","639285988","341119415","212027144","323385498","486156351","114673715","79607848","394220539","118998625"
"20222","A","골목상권","3110928","서초우방유쉘아파트","367292009","79559917","46973913","30432961","39913561","67316189","18799877","10501854","58534110","15259627"
"20222","A","골목상권","3110927","잠원역","770153802","173812439","94843643","57486775","88943458","142392638","30440742","22058661","127227938","32947508"
"20222","A","골목상권","3110926","신중초등학교","2179965263","508359397","276770078","164497665","258086217","391328102","98753098","61627312","326624623","93918771"
"20222","A","골목상권","3110925","서초중학교","1594475492","359515484","202251981","119720645","183380969","289964341","71563353","44983281","254818706","68276732"
"20222","A","골목상권","3110924","반포4동주민센터(몽마르뜨공원)","1759224731","392811658","222742357","135934973","204358705","320978253","84238950","48875339","275454741","73829755"
"20222","A","골목상권","3110923","방배역 1번","243762761","57033073","31426832","18279171","30199995","44772578","11856821","6741835","33058458","10393998"
"20222","A","골목상권","3110922","내방역 1번","1487897105","365959718","181995736","105919195","176194760","253502344","54683663","44471133","240850550","64320006"
"20222","A","골목상권","3110921","서울프랑스학교","859708712","197697693","109491743","64398707","102969666","155732953","39910472","23893262","128702967","36911249"
"20222","A","골목상권","3110920","방배역 2번(백석예술대학교)","120477869","28924209","14831491","8371142","14267742","20386521","4980134","3400240","20260178","5056212"
"20222","A","골목상권","3110919","내방역 8번","1877420052","422151827","235598070","140016917","217037280","338118851","85673884","52290214","307938828","78594181"
"20222","A","골목상권","3110918","방배역 3번","1612914452","375388599","197923609","119243078","186271178","285552980","62208072","46781735","270173297","69371904"
"20222","A","골목상권","3110917","서초소방서","687624467","151095101","89338573","52776330","78560938","126168471","35845056","19108617","105881675","28849706"
"20222","A","골목상권","3110916","내방역 4번","2268255804","541356050","277247115","166210244","262652084","395515707","84026957","67827425","376066296","97353926"
"20222","A","골목상권","3110915","서래초등학교","1095133431","236952603","139418889","79995551","121603583","194433737","53063897","29496070","195223060","44946041"
"20222","A","골목상권","3110914","내방역 6번","308997121","74596879","38118421","22745026","38053893","54741969","12393898","8868460","46129805","13348770"
"20222","A","골목상권","3110913","방현초등학교(방배119안전센터)","2505897430","612517503","308832831","180525067","304825911","425890532","100173373","72042390","394718525","106371298"
"20222","A","골목상권","3110912","방배동사이길","226217994","56725210","27151225","16083181","27213634","37458356","7854079","6761415","37420136","9550758"
"20222","A","골목상권","3110911","방배배수지체육공원","295735012","67793322","41840898","23331989","34067702","55444264","19679420","8483578","32267482","12826357"
"20222","A","골목상권","3110910","내방역 5번","1471456945","357912638","177162188","106095341","169414216","252025631","51951118","44665393","249097271","63133149"
"20222","A","골목상권","3110909","남태령역(서울전자고등학교)","408214358","101718291","50485089","31643495","52943674","74691305","14175787","12151448","51335883","19069386"
"20222","A","골목상권","3110908","구반포역","90005054","18025157","11447835","6054374","9329831","15135016","4665470","2282168","19602480","3462723"
"20222","A","골목상권","3110907","방배초등학교","1682625380","409663971","202718029","117619590","196217432","284359190","59096603","49353245","291384239","72213081"
"20222","A","골목상권","3110906","서문여고","452922873","117201296","55069786","32611168","56356780","75567874","15551361","13878011","66899602","19786995"
"20222","A","골목상권","3110905","방배노인종합복지관(이수중학교)","1839041773","453266652","224713875","130341739","220574309","311632340","70262156","54204138","296052538","77994026"
"20222","A","골목상권","3110904","이수역 5번","636487484","150711915","77220213","45397961","75562935","111050211","23648395","18142612","107736293","27016949"
"20222","A","골목상권","3110903","방배아이파크아파트","1903393564","461922059","230421636","137346500","225346831","327957119","67286155","55899096","315171787","82042381"
"20222","A","골목상권","3110902","사당역 4번","4912961309","1229228129","625401642","399167475","593456979","850087889","214823344","158240887","627052965","215501999"
"20222","A","골목상권","3110901","인헌고등학교(인헌중학교)","3411268029","875189531","415223023","258304094","430512235","579708725","130272606","105295665","472349642","144412508"
"20222","A","골목상권","3110900","낙성대역 1번(관악구민 종합체육센터)","2559831428","644520959","323789971","194757178","312339914","403509884","96718702","88017261","378808054","117369505"
"20222","A","골목상권","3110899","낙성대역 5번(관악중학교)","1514834392","413198758","196889609","137112281","178039938","239176331","55100642","59875314","160806370","74635149"
"20222","A","골목상권","3110898","청림동주민센터(상도중학교)","907899654","267063523","105663796","65291742","129490107","133784026","30105090","28481816","110842833","37176721"
"20222","A","골목상권","3110897","서울대입구역 8번","2341624487","671325856","291644833","194617391","303150670","345942082","82157757","87888788","257937948","106959162"
"20222","A","골목상권","3110896","관악우성아파트","176613792","46132608","21911633","13883477","22858197","29157462","7442469","5503941","22269223","7454782"
"20222","A","골목상권","3110895","샤로수길","5004066746","1233372975","654084931","404340412","585805276","761591480","209485282","180869401","738770671","235746318"
"20222","A","골목상권","3110894","관악동부센트레빌아파트(은천로35라길)","1315760697","339658752","156251691","91370794","168234131","221624841","43973458","39040558","200583088","55023384"
"20222","A","골목상권","3110893","관악소방서(문영여고)","129087528","30333939","17184702","11983849","14110499","22923639","6905781","4271402","15613877","5759840"
"20222","A","골목상권","3110892","관악구 중앙길","5352501127","1481834426","657244813","419640443","700553038","842062228","191653809","183062104","640546804","235903462"
"20222","A","골목상권","3110891","구암초등학교","458822062","118157497","54607775","32111502","59226520","76233567","16814313","13331099","69606952","18732837"
"20222","A","골목상권","3110890","봉천역 1번(관악초등학교)","1115579178","291563065","143884140","98382984","133101740","186178692","48533532","39391271","123244577","51299177"
"20222","A","골목상권","3110889","봉천역 6번","1033438268","277180145","125636887","79516421","133283019","170857437","37378729","33748354","131624815","44212461"
"20222","A","골목상권","3110888","청룡동주민센터","839349724","237482995","103823019","68528638","112009303","135244240","30068141","28975025","85254774","37963589"
"20222","A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","1248107544","268724276","174297389","81585479","144073395","153831823","49604084","49473915","260158658","66358525"
"20222","A","골목상권","3110886","관악해태어린이공원","3161387114","623166973","445621695","224118290","341981319","407730108","136770916","123655899","690425716","167916198"
"20222","A","골목상권","3110885","영락고등학교","2730773261","734702822","339584380","211964842","349973231","418472354","99029547","95478107","359680220","121887758"
"20222","A","골목상권","3110884","봉천역 4번(봉천110안전센터)","802692351","211964970","96997758","65034704","101033681","129888770","30363990","26258413","107284586","33865479"
