"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20234","11230","동대문구","CS200029","네일숍","278587837","4620","199099349","79488488","18168612","31236942","55029158","34547680","60116957","56201818","23286670","0","1110568","75052468","91542674","90333116","20549011","31957320","237740262","433463","64426741","81499495","65019201","37030016","21288666","3636","984","365","710","762","935","864","605","379","0","33","1262","1541","1653","131","579","3955","11","1271","1081","1094","607","471"
"20234","11230","동대문구","CS200028","미용실","6666051631","185583","4203985763","2462065868","746662603","752999042","773136108","833937264","1097250746","1508931424","953134444","385613","160194981","1711871150","2284067638","2413939717","95592532","3018232161","3634796596","53267106","951649900","1375548765","1558339503","1651184123","1063039353","119856","65727","21719","22512","21968","23200","30457","38615","27112","18","8216","49287","61800","64993","1269","107239","78017","2196","28304","37432","41600","46938","28789"
"20234","11230","동대문구","CS200026","자동차미용","157311636","1823","133982269","23329367","8572428","37163781","13559037","28730050","45956973","15992037","7337330","0","40537111","56459508","32904752","27410265","0","108697785","14938868","0","2400718","57373653","32593486","16634936","14633864","1392","431","176","317","267","234","398","318","113","0","419","584","622","198","0","910","325","0","49","267","313","323","286"
"20234","11230","동대문구","CS200025","자동차수리","15401374260","61813","12921779619","2479594641","2706397214","2801457139","2515985446","2432136374","2465803446","2302229875","177364766","20671414","2483044837","4441507187","5894652123","2526250201","35248498","9959923431","3900793227","56444","355949882","2148964742","2975669281","4169596980","4211852873","50829","10984","10465","10164","10304","8860","11036","10241","743","129","13022","19012","21132","8451","67","40719","13912","6","2576","9027","12530","15440","15075"
"20234","11230","동대문구","CS200024","스포츠클럽","1677894219","7453","1405749770","272144449","280933499","281670862","302380237","217432694","323332478","154884361","117260088","0","185764273","287269530","372640962","664970225","167249229","925590327","685522996","1714391","409753250","474977420","309619388","292153348","122895525","5800","1653","1272","1314","1122","994","1098","804","849","0","1054","1159","1873","2688","679","4715","2644","30","2438","2241","1117","1161","371"
"20234","11230","동대문구","CS200019","PC방","2591987857","486771","1676595205","915392652","354968235","286204167","330577996","320198047","384646760","459446874","455945778","372506732","165115806","326375236","464702509","734338909","528948665","2010015574","581229909","252980234","1186508244","619378594","268046662","237296239","27035509","312983","173788","64584","55450","62218","58602","72129","86904","86884","66805","22607","60984","98090","143312","94973","378930","107797","73725","220909","101064","44531","43103","3395"
"20234","11230","동대문구","CS200017","골프연습장","1073077159","29891","700745311","372331848","171317331","127384066","146464240","108025478","147554196","183596181","188735667","45785148","26429611","164537178","223444478","361221655","251659089","784994168","238409998","1060022","26177916","182884286","229843920","394927754","188510261","18748","11143","4186","3664","3542","3426","3930","5710","5433","1315","1141","5243","6140","9403","6649","23325","5534","26","625","4715","6354","10662","6487"
"20234","11230","동대문구","CS200016","당구장","1437662668","64246","896144172","541518496","163972769","201926190","174992783","168235343","187017087","368931109","172587387","195627758","1818197","208980139","207296893","460151126","363788555","1082489854","308775156","14939982","91315492","312557747","254724681","404010865","313716242","44227","20019","8464","8740","8171","8350","10502","11207","8812","6264","122","3740","10346","26342","17432","58218","5461","1258","4469","7448","11280","22998","16224"
"20234","11230","동대문구","CS200008","한의원","5864125349","176024","4694106095","1170019254","959135925","865088310","907194481","1008073640","954613739","970392556","199626698","0","740562821","2281283240","2049945295","791640283","693710","2322939834","3498833571","2855957","146691496","683761446","938653063","1232036342","2817314104","148821","27203","28233","29904","30067","28917","31700","21713","5490","0","34914","60991","52946","27144","29","77511","98094","368","6622","20958","24986","33589","89000"
"20234","11230","동대문구","CS200007","치과의원","16707746296","121617","14563836393","2143909903","2687736171","2941316345","3370686294","2726805833","2837291750","1975376750","168533153","0","2650897256","5532167971","5542634148","2982046921","0","9124898180","7544132383","7622349","845771260","2126584647","3466125285","4072490644","6150436377","104158","17459","20499","21438","21380","19477","21364","15199","2260","0","25608","34929","41662","19418","0","62308","59148","436","9094","18978","29596","25997","37356"
"20234","11230","동대문구","CS200006","일반의원","42964014170","1759131","35533988706","7430025464","6953296162","7168632329","6936669735","6852020619","7623369861","6364467913","1065557551","337115","10263217899","13661168972","12893085663","6059746461","86458060","19164351368","23742937238","106265607","3977980501","6716069913","9207213127","10029294384","12870465073","1487335","271796","306914","302542","282108","271213","324558","228763","43033","18","475763","489514","565465","223860","4511","841020","917027","10520","144782","273437","384143","394011","551152"
"20234","11230","동대문구","CS200005","스포츠 강습","2064013741","8435","1982116268","81897473","406836416","335308065","472282014","443749023","323940750","71099071","10798402","0","53356324","262711971","465977355","1039169783","242798308","731199906","1321757957","7151196","296669090","569348938","790351911","311121458","78315270","7926","509","1549","1212","2137","1490","1538","255","254","0","245","1173","2205","4098","714","3844","4518","35","725","2017","4162","1075","348"
"20234","11230","동대문구","CS200003","예술학원","3265580785","19360","3018745787","246834998","404201604","757695333","645855817","665246672","545746361","223718340","23116658","8624229","112545774","388095182","1368349006","1266082225","121884369","1354632087","1905569287","37038311","157247823","670026222","1948562548","310636960","136689510","17789","1571","2444","4297","3722","3995","3331","1370","201","59","938","2276","7776","7579","732","7632","11686","227","938","4227","11604","1662","657"
"20234","11230","동대문구","CS200002","외국어학원","5131124052","16206","4941922469","189201583","1018685809","1098037412","994606245","1150818071","679774932","105044821","84156762","42840203","1406643256","770823689","1412463047","1194360594","303993263","2245761065","2885362987","1555844","24907266","1301588793","3235480587","475559433","92032129","15608","598","2968","3499","3436","3526","2179","321","277","331","3018","2465","4482","4845","1065","6752","9454","14","159","3059","10728","1886","360"
"20234","11230","동대문구","CS200001","일반교습학원","22169857015","125375","19767068004","2402789011","4353759504","2762196994","4838028257","3034856200","4778227049","1551076291","851712720","89013041","6953800060","2379999534","4772740030","6538522583","1435781767","8800257527","13231638171","22170907","100815129","3646424010","14059776590","3829456145","373252915","117762","7613","29085","12960","31240","13314","31163","5049","2564","472","62736","16244","19575","21070","5278","50260","74748","67","563","29926","74790","17138","2527"
"20234","11230","동대문구","CS100010","커피-음료","14944031970","2290866","10734509865","4209522105","1990239180","2203284937","2168567634","2174724474","2197693640","2181098019","2028424086","102065870","1864480378","4922505057","3639558032","3614829136","800593497","6202996079","7799483511","316602867","4453862234","3066151515","2445175937","2602988335","1118367370","1692883","597983","315647","350971","351018","342507","332740","305752","292231","12867","393419","735993","549726","502308","96553","1028950","1209254","55691","754760","501833","378564","390732","156653"
"20234","11230","동대문구","CS100009","호프-간이주점","19413927754","365687","12948690894","6465236860","1894731426","2582785948","2574705829","2632313565","3264154126","3759051803","2706185057","5089027229","234669880","665425715","575187241","4843001571","8006616118","12376838361","5826329929","197976437","4481339606","3713085141","3450023877","4153435779","2209776056","250215","115472","40901","49004","49172","50896","60242","65325","50147","71464","6021","28566","18674","103661","137301","215113","135508","4932","101931","73062","62747","66941","41077"
"20234","11230","동대문구","CS100008","분식전문점","9840606095","859705","7154420373","2686185722","1249124092","1380208743","1497173144","1466637636","1561276758","1512731475","1173454247","534690883","752270079","2827697348","1577844781","2994343462","1153759542","4769718668","4367595651","187976156","2125979144","1847652570","2018996401","1909340033","1047370014","637023","222682","115605","129075","130811","129615","131917","126599","96083","24264","72085","243332","152845","282547","84632","401977","433003","24176","214658","163094","177243","168131","87686"
